Identity Key,Canonical Brand,Canonical Identifier,Retailer Pair,Missing Retailer,Lower-Priced Retailer,Lower Price,Higher-Priced Retailer,Higher Price,Absolute Spread,Spread % vs Lowest,Absolute Spread Bucket,Relative Spread Bucket,Uses Approved Identifier Alias,All-Wall Price,All-Wall Evidence Quality,All-Wall Product Name,All-Wall Strict Identifiers,Al's Taping Tools Price,Al's Taping Tools Evidence Quality,Al's Taping Tools Product Name,Al's Taping Tools Strict Identifiers,Wall Tools Price,Wall Tools Evidence Quality,Wall Tools Product Name,Wall Tools Strict Identifiers
tapetech::150009,TapeTech,150009,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,11.59,Wall Tools,11.79,0.20,1.73,0.06-0.25,1-5%,no,11.59,single_observation,TapeTech Swivel Axle 150009,150009,,,,,11.79,single_observation,TapeTech Swivel Axle for Corner Roller (TAPE-150009),150009
tapetech::700015f,TapeTech,700015f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,60.69,Wall Tools,61.74,1.05,1.73,1.01-5.00,1-5%,no,60.69,single_observation,TapeTech Link 700015F,700015f,,,,,61.74,single_observation,TapeTech LINK (TAPE-700015F),700015f
tapetech::050079,TapeTech,050079,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,16.29,Wall Tools,16.57,0.28,1.72,0.26-1.00,1-5%,no,16.29,single_observation,TapeTech Creaser Crank 050079,050079,,,,,16.57,single_observation,TapeTech Creaser Crank,050079
tapetech::056142,TapeTech,056142,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,48.29,Wall Tools,49.12,0.83,1.72,0.26-1.00,1-5%,no,48.29,single_observation,TapeTech Cutter Chain 056142,056142,,,,,49.12,single_observation,TapeTech CUTTER CHAIN (TAPE-056142),056142
tapetech::206003,TapeTech,206003,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,37.69,Wall Tools,38.34,0.65,1.72,0.26-1.00,1-5%,no,37.69,single_observation,TapeTech Dial Assembly 206003,206003,,,,,38.34,single_observation,TapeTech Dial Assembly (TAPE-206003),206003
tapetech::680030,TapeTech,680030,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,6.39,Wall Tools,6.50,0.11,1.72,0.06-0.25,1-5%,no,6.39,single_observation,"TapeTech 3"" Nail Spotter Insert 680030",680030,,,,,6.50,single_observation,"TapeTech 3"" INSERT (TAPE-680030)",680030
tapetech::724061f,TapeTech,724061f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,37.69,Wall Tools,38.34,0.65,1.72,0.26-1.00,1-5%,no,37.69,single_observation,TapeTech Latch Clamp Assembly 724061F,724061f,,,,,38.34,single_observation,TapeTech DRAW LATCH ASSEMBLY (TAPE-724061F),724061f
tapetech::808015f,TapeTech,808015f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,57.09,Wall Tools,58.07,0.98,1.72,0.26-1.00,1-5%,no,57.09,single_observation,TapeTech Hinge Assembly 808015F,808015f,,,,,58.07,single_observation,TapeTech HINGE ASSEMBLY (TAPE-808015F),808015f
tapetech::140018,TapeTech,140018,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,51.59,Wall Tools,52.47,0.88,1.71,0.26-1.00,1-5%,no,51.59,single_observation,TapeTech Spring 140018,140018,,,,,52.47,single_observation,TapeTech SPRING (TAPE-140018),140018
tapetech::600005f,TapeTech,600005f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,29.89,Wall Tools,30.40,0.51,1.71,0.26-1.00,1-5%,no,29.89,single_observation,"TapeTech 2"" Nail Spotter Blade 600005F",600005f,,,,,30.40,single_observation,TapeTech 2 in. Carbide Nail Spotter Blade (TAPE-600005),600005f
tapetech::050123,TapeTech,050123,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,15.39,Wall Tools,15.65,0.26,1.69,0.26-1.00,1-5%,no,15.39,single_observation,TapeTech Cam 050123,050123,,,,,15.65,single_observation,TapeTech CAM (TAPE-050123),050123
tapetech::058126f,TapeTech,058126f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,81.69,Wall Tools,83.07,1.38,1.69,1.01-5.00,1-5%,no,81.69,single_observation,TapeTech Main Drive Chain 058126F,058126f,,,,,83.07,single_observation,TapeTech MAIN CHAIN (TAPE-058126F),058126f
tapetech::204002,TapeTech,204002,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,191.49,Wall Tools,194.72,3.23,1.69,1.01-5.00,1-5%,no,191.49,single_observation,"TapeTech 7"" Blade Holder Assembly 204002",204002,,,,,194.72,single_observation,TapeTech BLADE HOLDER ASSEMBLY (TAPE-204002),204002
tapetech::212090,TapeTech,212090,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,15.39,Wall Tools,15.65,0.26,1.69,0.26-1.00,1-5%,no,15.39,single_observation,TapeTech Power Assist Flat Box Spring 212090,212090,,,,,15.65,single_observation,TapeTech SPRING (TAPE-212090),212090
tapetech::260071,TapeTech,260071,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,15.39,Wall Tools,15.65,0.26,1.69,0.26-1.00,1-5%,no,15.39,single_observation,TapeTech 10 Spacer Rod 260071,260071,,,,,15.65,single_observation,"TapeTech 10"" SPACER ROD (TAPE-260071)",260071
tapetech::506009,TapeTech,506009,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,156.69,Wall Tools,159.34,2.65,1.69,1.01-5.00,1-5%,no,156.69,single_observation,TapeTech Cone Assembly 506009,506009,,,,,159.34,single_observation,TapeTech CONE SS (TAPE-506009),506009
tapetech::050063,TapeTech,050063,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,34.59,Wall Tools,35.17,0.58,1.68,0.26-1.00,1-5%,no,34.59,single_observation,TapeTech Cut Off Spring Cover 050063,050063,,,,,35.17,single_observation,TapeTech CUTOFF SPRING COVER (TAPE-050063),050063
tapetech::140009g,TapeTech,140009g,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,262.69,Wall Tools,267.10,4.41,1.68,1.01-5.00,1-5%,no,262.69,single_observation,TapeTech MudRunner Control Tube 140009G,140009g,,,,,267.10,single_observation,TapeTech CONTROL TUBE  (TAPE-140009G),140009g
tapetech::800021f,TapeTech,800021f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,10.69,Wall Tools,10.87,0.18,1.68,0.06-0.25,1-5%,no,10.69,single_observation,TapeTech Pin 800021F,800021f,,,,,10.87,single_observation,TapeTech PIN (TAPE-800021F),800021f
tapetech::810027,TapeTech,810027,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,51.49,Wall Tools,52.35,0.86,1.67,0.26-1.00,1-5%,no,51.49,single_observation,TapeTech Short Connector 810027,810027,,,,,52.35,single_observation,TapeTech SHORT CONNECTOR (TAPE-810027),810027
tapetech::700002f,TapeTech,700002f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,138.89,Wall Tools,141.19,2.30,1.66,1.01-5.00,1-5%,no,138.89,single_observation,TapeTech Piston Rod 700002F,700002f,,,,,141.19,single_observation,TapeTech PISTON ROD (USED WITH 700015F) (TAPE-700002F),700002f
tapetech::050128f,TapeTech,050128f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,12.69,Wall Tools,12.90,0.21,1.65,0.06-0.25,1-5%,no,12.69,single_observation,TapeTech Chain Roller Bushing 050128F,050128f,,,,,12.90,single_observation,TapeTech CHAIN ROLLER BUSHING (TAPE-050128F),050128f
tapetech::142001,TapeTech,142001,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,192.99,Wall Tools,196.17,3.18,1.65,1.01-5.00,1-5%,no,192.99,single_observation,TapeTech MudRunner Tube 142001,142001,,,,,196.17,single_observation,TapeTech TUBE (TAPE-142001),142001
tapetech::210058f,TapeTech,210058f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,6.69,Wall Tools,6.80,0.11,1.64,0.06-0.25,1-5%,no,6.69,single_observation,TapeTech Latch 210058F,210058f,,,,,6.80,single_observation,TapeTech LATCH (TAPE-210058F),210058f
tapetech::880053,TapeTech,880053,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,18.89,Wall Tools,19.20,0.31,1.64,0.26-1.00,1-5%,no,18.89,single_observation,TapeTech Lock Block 880053,880053,,,,,19.20,single_observation,TapeTech LOCK BLOCK (TAPE-880053),880053
tapetech::050094f,TapeTech,050094f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,69.39,Wall Tools,70.52,1.13,1.63,1.01-5.00,1-5%,no,69.39,single_observation,TapeTech Taper Wheel Spool 050094F,050094f,,,,,70.52,single_observation,TapeTech TAPER WHEEL SPOOL (TAPE-050094F),050094f
tapetech::054059f,TapeTech,054059f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,37.49,Wall Tools,38.10,0.61,1.63,0.26-1.00,1-5%,no,37.49,single_observation,TapeTech Filler Valve Tube 054059F,054059f,,,,,38.10,single_observation,TapeTech FILLER VALVE ASSEMBLY (TAPE-054059F),054059f
tapetech::190034,TapeTech,190034,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,24.49,Wall Tools,24.89,0.40,1.63,0.26-1.00,1-5%,no,24.49,single_observation,TapeTech Xtender Coupler 190034,190034,,,,,24.89,single_observation,TapeTech COUPLER (TAPE-190034),190034
tapetech::050064f,TapeTech,050064f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,16.09,Wall Tools,16.35,0.26,1.62,0.26-1.00,1-5%,no,16.09,single_observation,TapeTech Valve 050064F,050064f,,,,,16.35,single_observation,TapeTech VALVE (TAPE-050064F),050064f
tapetech::630017,TapeTech,630017,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,52.59,Wall Tools,53.44,0.85,1.62,0.26-1.00,1-5%,no,52.59,single_observation,TapeTech Pressure Plate Tab 630017,630017,,,,,53.44,single_observation,TapeTech PRESSURE PLATE TAB - REPAIR ONLY (TAPE-630017),630017
tapetech::050150f,TapeTech,050150f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,25.39,Wall Tools,25.80,0.41,1.61,0.26-1.00,1-5%,no,25.39,single_observation,TapeTech Hub 050150F,050150f,,,,,25.80,single_observation,TapeTech HUB (TAPE-050150F),050150f
tapetech::052121f,TapeTech,052121f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,40.59,Wall Tools,41.24,0.65,1.60,0.26-1.00,1-5%,no,40.59,single_observation,TapeTech Driver Shaft 052121F,052121f,,,,,41.24,single_observation,TapeTech CABLE DRUM SHAFT (TAPE-052121F),052121f
tapetech::650007,TapeTech,650007,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,54.39,Wall Tools,55.25,0.86,1.58,0.26-1.00,1-5%,no,54.39,single_observation,"TapeTech 3"" Nail Spotter Skid 650007",650007,,,,,55.25,single_observation,TapeTech SKID (TAPE-650007),650007
tapetech::050050f,TapeTech,050050f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,26.29,Wall Tools,26.70,0.41,1.56,0.26-1.00,1-5%,no,26.29,single_observation,TapeTech Needle Holder 050050F,050050f,,,,,26.70,single_observation,TapeTech NEEDLE HOLDER (TAPE-050050F),050050f
tapetech::054095f,TapeTech,054095f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,26.29,Wall Tools,26.70,0.41,1.56,0.26-1.00,1-5%,no,26.29,single_observation,TapeTech Long Creaser Assembly 054095F,054095f,,,,,26.70,single_observation,TapeTech LONG CREASER ASSEMBLY (TAPE-054095F),054095f
columbia::3df,Columbia Tools,3df,All-Wall vs Al's Taping Tools,Wall Tools,All-Wall,130.99,Al's Taping Tools,133.02,2.03,1.55,1.01-5.00,1-5%,no,130.99,single_observation,"Columbia 3"" Direct Corner Flusher",3df,133.02,single_observation,"Columbia Taping Tools 3"" Direct Drywall Corner Flusher",3df,,,,
tapetech::159027,TapeTech,159027,All-Wall vs Al's Taping Tools,Wall Tools,All-Wall,1.29,Al's Taping Tools,1.31,0.02,1.55,<=0.05,1-5%,no,1.29,single_observation,TapeTech Special Washer 159027,159027,1.31,single_observation,159027 - Special Washer,159027,,,,
tapetech::054118f,TapeTech,054118f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,33.19,Wall Tools,33.70,0.51,1.54,0.26-1.00,1-5%,no,33.19,single_observation,TapeTech Drive Dog Holder 054118F,054118f,,,,,33.70,single_observation,TapeTech DRIVE DOG HOLDER ASSEMBLY (REPLACES 050118) (TAPE-054118F),054118f
tapetech::350008,TapeTech,350008,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,22.69,Wall Tools,23.04,0.35,1.54,0.26-1.00,1-5%,no,22.69,single_observation,"TapeTech 8"" Angle Box Wiper 350008",350008,,,,,23.04,single_observation,"TapeTech 8"" WIPERS (TAPE-350008)",350008
tapetech::210060,TapeTech,210060,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,11.79,Wall Tools,11.97,0.18,1.53,0.06-0.25,1-5%,no,11.79,single_observation,TapeTech Pivot Bearing 210060,210060,,,,,11.97,single_observation,TapeTech PIVOT BEARING (TAPE-210060),210060
tapetech::889027,TapeTech,889027,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,33.69,Wall Tools,34.20,0.51,1.51,0.26-1.00,1-5%,no,33.69,single_observation,TapeTech Lock Washer 889027,889027,,,,,34.20,single_observation,TapeTech LOCK WASHER (TAPE-889027),889027
tapetech::050137f,TapeTech,050137f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,23.39,Wall Tools,23.74,0.35,1.50,0.26-1.00,1-5%,no,23.39,single_observation,TapeTech Cutter Block Clamp 050137F,050137f,,,,,23.74,single_observation,TapeTech CUTTER BLOCK CLAMP (TAPE-050137F),050137f
tapetech::190033,TapeTech,190033,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,18.69,Wall Tools,18.97,0.28,1.50,0.26-1.00,1-5%,no,18.69,single_observation,TapeTech Xtender Adjuster 190033,190033,,,,,18.97,single_observation,TapeTech ADJUSTER (TAPE-190033),190033
tapetech::054028,TapeTech,054028,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,18.89,Wall Tools,19.17,0.28,1.48,0.26-1.00,1-5%,no,18.89,single_observation,TapeTech Gooser Body Assembly 054028,054028,,,,,19.17,single_observation,TapeTech GOOSER BODY ASSEMBLY (TAPE-054028),054028
columbia::tsb-7,Columbia Tools,tsb-7,All-Wall vs Al's Taping Tools,Wall Tools,Al's Taping Tools,44.34,All-Wall,44.99,0.65,1.47,0.26-1.00,1-5%,no,44.99,single_observation,"Columbia 7"" Tomahawk Smoothing Blade",tsb-7,44.34,single_observation,"Columbia 7"" Tomahawk Smoothing Blade",tsb-7,,,,
tapetech::054111f,TapeTech,054111f,Al's Taping Tools vs Wall Tools,All-Wall,Wall Tools,17.50,Al's Taping Tools,17.75,0.25,1.43,0.06-0.25,1-5%,no,,,,,17.75,single_observation,Gooser Guide - 054111,054111f,17.50,single_observation,TapeTech GOOSER GUIDE/BUSHING (TAPE-054111F),054111f
tapetech::050099f,TapeTech,050099f,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,14.89,Wall Tools,15.10,0.21,1.41,0.06-0.25,1-5%,no,14.89,single_observation,TapeTech Head Bushing 050099F,050099f,,,,,15.10,single_observation,TapeTech Head Bushing (TAPE-050099),050099f
tapetech::600022,TapeTech,600022,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,9.29,Wall Tools,9.42,0.13,1.40,0.06-0.25,1-5%,no,9.29,single_observation,TapeTech Connector 600022,600022,,,,,9.42,single_observation,TapeTech CONNECTOR (TAPE-600022),600022
tapetech::650022,TapeTech,650022,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,9.29,Wall Tools,9.42,0.13,1.40,0.06-0.25,1-5%,no,9.29,single_observation,TapeTech Connector 650022,650022,,,,,9.42,single_observation,TapeTech CONNECTOR (TAPE-650022),650022
tapetech::200009,TapeTech,200009,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,11.09,Wall Tools,11.24,0.15,1.35,0.06-0.25,1-5%,no,11.09,single_observation,"TapeTech 7"" Flat Box Shim 200009",200009,,,,,11.24,single_observation,TapeTech SHIM (TAPE-200009),200009
tapetech::720045,TapeTech,720045,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,11.89,Wall Tools,12.05,0.16,1.35,0.06-0.25,1-5%,no,11.89,single_observation,TapeTech Piston 720045,720045,,,,,12.05,single_observation,TapeTech Pump Piston (TAPE-720045),720045
columbia::tsb-10,Columbia Tools,tsb-10,All-Wall vs Al's Taping Tools,Wall Tools,Al's Taping Tools,56.24,All-Wall,56.99,0.75,1.33,0.26-1.00,1-5%,no,56.99,single_observation,"Columbia 10"" Tomahawk Smoothing Blade",tsb-10,56.24,single_observation,"Columbia 10"" Tomahawk Smoothing Blade",tsb-10,,,,
tapetech::qb0005,TapeTech,qb0005,All-Wall vs Al's Taping Tools,Wall Tools,All-Wall,2.29,Al's Taping Tools,2.32,0.03,1.31,<=0.05,1-5%,no,2.29,single_observation,TapeTech Self Tapping Screw QB0005,qb0005,2.32,single_observation,"Screw, #8 x 1/2 Fl Hd Self Tapping - QB0005",qb0005,,,,
tapetech::050017,TapeTech,050017,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,4.89,Wall Tools,4.95,0.06,1.23,0.06-0.25,1-5%,no,4.89,single_observation,TapeTech Collar Bushing 050017,050017,,,,,4.95,single_observation,TapeTech COLLAR BUSHING (TAPE-050017),050017
usg-sheetrock::340018,USG Sheetrock Tools,340018,All-Wall vs Al's Taping Tools,Wall Tools,Al's Taping Tools,19.75,All-Wall,19.99,0.24,1.22,0.06-0.25,1-5%,no,19.99,single_observation,"Sheetrock 6"" Classic Blue Steel Drywall Taping Knife",340018,19.75,single_observation,"Sheetrock 6"" Classic Blue Steel Drywall Taping Knife",340018,,,,
tapetech::209058,TapeTech,209058,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,9.09,Wall Tools,9.20,0.11,1.21,0.06-0.25,1-5%,no,9.09,single_observation,TapeTech 6-32 Brass Nut 209058,209058,,,,,9.20,single_observation,TapeTech #6-32 BRASS NUT (TAPE-209058),209058
tapetech::709023,TapeTech,709023,All-Wall vs Wall Tools,Al's Taping Tools,Wall Tools,2.17,All-Wall,2.19,0.02,0.92,<=0.05,0.25-1%,no,2.19,single_observation,TapeTech 5/16-18 X 7/8 Hex Capscrew 709023,709023,,,,,2.17,single_observation,TapeTech 5/16-18X7/8 HEX HEAD SCREW (TAPE-709023),709023
tapetech::050577,TapeTech,050577,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,3.49,Wall Tools,3.52,0.03,0.86,<=0.05,0.25-1%,no,3.49,single_observation,TapeTech Brake Torsion Spring 050577,050577,,,,,3.52,single_observation,TapeTech Brake Torsion Spring,050577
tapetech::728001f,TapeTech,728001f,All-Wall vs Al's Taping Tools,Wall Tools,All-Wall,166.47,Al's Taping Tools,167.86,1.39,0.83,1.01-5.00,0.25-1%,no,166.47,single_observation,TapeTech Loading Pump Head Assembly 728001F,728001f,167.86,single_observation,Pump Head Assembly - 728001,728001f,,,,
columbia::3.5sf,Columbia Tools,3.5sf,All-Wall vs Al's Taping Tools,Wall Tools,Al's Taping Tools,133.02,All-Wall,133.99,0.97,0.73,0.26-1.00,0.25-1%,no,133.99,single_observation,"Columbia 3.5"" Standard Corner Flusher",3.5sf,133.02,single_observation,"Columbia Taping Tools 3.5"" Standard Drywall Corner Flusher with Wheels",3.5sf,,,,
tapetech::050412,TapeTech,050412,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,4.19,Wall Tools,4.22,0.03,0.72,<=0.05,0.25-1%,no,4.19,single_observation,TapeTech Wheel Keeper Wireform 050412,050412,,,,,4.22,single_observation,TapeTech WHEEL KEEPER WIREFORM (TAPE-050412),050412
usg-sheetrock::340310,USG Sheetrock Tools,340310,All-Wall vs Al's Taping Tools,Wall Tools,Al's Taping Tools,149.00,All-Wall,149.99,0.99,0.66,0.26-1.00,0.25-1%,no,149.99,single_observation,USG Sheetrock™ Outside 90° Bead Roller,340310,149.00,single_observation,Sheetrock 90 Degree Corner Bead Roller,340310,,,,
columbia::3sf,Columbia Tools,3sf,All-Wall vs Al's Taping Tools,Wall Tools,Al's Taping Tools,122.21,All-Wall,122.99,0.78,0.64,0.26-1.00,0.25-1%,no,122.99,single_observation,"Columbia 3"" Standard Corner Flusher",3sf,122.21,single_observation,"Columbia Taping Tools 3"" Standard Drywall Corner Flusher with Wheels",3sf,,,,
columbia::tsb-32,Columbia Tools,tsb-32,All-Wall vs Al's Taping Tools,Wall Tools,Al's Taping Tools,122.21,All-Wall,122.99,0.78,0.64,0.26-1.00,0.25-1%,no,122.99,single_observation,"Columbia 32"" Tomahawk Smoothing Blade",tsb-32,122.21,single_observation,"Columbia 32"" Tomahawk Smoothing Blade",tsb-32,,,,
tapetech::150004f,TapeTech,150004f,Al's Taping Tools vs Wall Tools,All-Wall,Wall Tools,12.52,Al's Taping Tools,12.60,0.08,0.64,0.06-0.25,0.25-1%,no,,,,,12.60,single_observation,Swivel Coupling Pin - 150004,150004f,12.52,single_observation,TapeTech SWLVEL COUPLING PIN (TAPE-150004F),150004f
tapetech::502f4,TapeTech,502f4,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,97.79,Wall Tools,98.40,0.61,0.62,0.26-1.00,0.25-1%,no,97.79,single_observation,"TapeTech 3"" EasyRoll Angle Head Blade Kit 502F4",502f4,,,,,98.40,single_observation,TapeTech 3 in. Easy Roll Angle Head Blade Repair Kit (TAPE-502F4),502f4
tapetech::050041f,TapeTech,050041f,Al's Taping Tools vs Wall Tools,All-Wall,Wall Tools,42.35,Al's Taping Tools,42.61,0.26,0.61,0.26-1.00,0.25-1%,no,,,,,42.61,single_observation,Disengaging Rod Bearing - 050041,050041f,42.35,single_observation,TapeTech DISENGAGING ROD BEARING (TAPE-050041F),050041f
columbia::chxl,Columbia Tools,chxl,All-Wall vs Wall Tools,Al's Taping Tools,Wall Tools,173.03,All-Wall,173.99,0.96,0.55,0.26-1.00,0.25-1%,no,173.99,single_observation,Columbia Extendable Roller Handle 4'-8',chxl,,,,,173.03,single_observation,Columbia 4-8 ft. Extendable Handle,chxl
columbia::cobcrw,Columbia Tools,cobcrw,All-Wall vs Al's Taping Tools,Wall Tools,Al's Taping Tools,86.52,All-Wall,87.00,0.48,0.55,0.26-1.00,0.25-1%,no,87.00,single_observation,Columbia Tools Wide Outside Bead Roller,cobcrw,86.52,single_observation,Columbia Taping Tools Superwide Outside 90 Corner Bead Roller,cobcrw,,,,
columbia::fa262,Columbia Tools,fa262,All-Wall vs Wall Tools,Al's Taping Tools,Wall Tools,1.85,All-Wall,1.86,0.01,0.54,<=0.05,0.25-1%,no,1.86,single_observation,"8-32 X 1/2"" Socket Hd. Screw",fa262,,,,,1.85,single_observation,Columbia 8-32 x ½ in. Socket (COLM-FA262),fa262
columbia::tsb-18,Columbia Tools,tsb-18,All-Wall vs Al's Taping Tools,Wall Tools,Al's Taping Tools,86.52,All-Wall,86.99,0.47,0.54,0.26-1.00,0.25-1%,no,86.99,single_observation,"Columbia 18"" Tomahawk Smoothing Blade",tsb-18,86.52,single_observation,"Columbia 18"" Tomahawk Smoothing Blade",tsb-18,,,,
tapetech::340,TapeTech,340,All-Wall vs Wall Tools,Al's Taping Tools,All-Wall,160.99,Wall Tools,161.85,0.86,0.53,0.26-1.00,0.25-1%,no,160.99,single_observation,TapeTech Cutter Chain Assembly 340,340,,,,,161.85,single_observation,TapeTech CUTTER CHAIN SUB-ASSEMBLY (TAPE-340),340
tapetech::502034,TapeTech,502034,Al's Taping Tools vs Wall Tools,All-Wall,Wall Tools,11.24,Al's Taping Tools,11.30,0.06,0.53,0.06-0.25,0.25-1%,no,,,,,11.30,single_observation,502034 - Corner Box Latch,502034,11.24,single_observation,TapeTech LATCH (TAPE-502034),502034
tapetech::804254,TapeTech,804254,Al's Taping Tools vs Wall Tools,All-Wall,Wall Tools,120.97,Al's Taping Tools,121.55,0.58,0.48,0.26-1.00,0.25-1%,no,,,,,121.55,single_observation,"54"" Connector Assembly - 804254",804254,120.97,single_observation,"TapeTech 54"" CONNECTOR (TAPE-804254)",804254
columbia::tsb-48,Columbia Tools,tsb-48,All-Wall vs Al's Taping Tools,Wall Tools,Al's Taping Tools,200.08,All-Wall,200.99,0.91,0.45,0.26-1.00,0.25-1%,no,200.99,single_observation,"Columbia 48"" Tomahawk Smoothing Blade",tsb-48,200.08,single_observation,"Columbia 48"" Tomahawk Smoothing Blade",tsb-48,,,,
