Identity Key,Canonical Brand,Canonical Identifier,Priority,Retailer Pair,Missing Retailer,Spread % vs Lowest,Absolute Spread,Offer Equivalence Classification,Offer Evidence Strength,Offer Contradictions,All-Wall Observed Price,All-Wall Product Name,All-Wall Category,All-Wall Description Quality,All-Wall Explicit Quantity,All-Wall Quantity Basis,All-Wall Commercial Scope,All-Wall Scope Basis,All-Wall Product URL,All-Wall Retrieved At,Al's Taping Tools Observed Price,Al's Taping Tools Product Name,Al's Taping Tools Category,Al's Taping Tools Description Quality,Al's Taping Tools Explicit Quantity,Al's Taping Tools Quantity Basis,Al's Taping Tools Commercial Scope,Al's Taping Tools Scope Basis,Al's Taping Tools Product URL,Al's Taping Tools Retrieved At,Wall Tools Observed Price,Wall Tools Product Name,Wall Tools Category,Wall Tools Description Quality,Wall Tools Explicit Quantity,Wall Tools Quantity Basis,Wall Tools Commercial Scope,Wall Tools Scope Basis,Wall Tools Product URL,Wall Tools Retrieved At
tapetech::303027b,TapeTech,303027b,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,13.20,21.86,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,187.49,"TapeTech 12"" CFS Pressure Plate 303027B",,missing,,,,,https://www.all-wall.com/303027B-PressurePlate-12-CFS,2026-09-10T00:41:24.838418Z,165.63,"TapeTech Pressure Plate, 12"" CFS - 303027B",,quarantined_storefront_boilerplate,,,,,https://www.alstapingtools.com/tapetech-pressure-plate-12-cfs-303027b,2026-09-10T00:20:47.467757Z,,,,,,,,,,
tapetech::339073,TapeTech,339073,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,12.82,0.15,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,1.17,TapeTech 10-24 x 1-1/4 Fillister Slot Head Screw 339073,,missing,,,,,https://www.all-wall.com/202043-10-24-x-1-1-4-Fillister-Head-Screw,2026-09-10T00:42:16.204578Z,,,,,,,,,,,1.32,TapeTech 10-24 x 1-1/4 SL Fillister Head Screw (TAPE-339073),,product_specific,,,,,https://walltools.com/tapetech-10-24-x-1-1-4-sl-fillister-head-screw-TAPE-339073,2026-09-10T00:36:16.531353Z
tapetech::359005,TapeTech,359005,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,20.20,0.20,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,TapeTech 6-32 X 1/4 Bind Slot Hd Screw 359005,,missing,,,,,https://www.all-wall.com/359005-6-32-X-1-4-Bind-Hd-Screw,2026-09-10T00:42:11.608939Z,,,,,,,,,,,1.19,TapeTech 6-32 X 1/4 Bind Head Screw SST (TAPE-359005),,product_specific,,,,,https://walltools.com/tapetech-6-32-x-1-4-bind-head-screw-sst-TAPE-359005,2026-09-10T00:36:51.778230Z
tapetech::404014f,TapeTech,404014f,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,10.04,1.48,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,14.74,TapeTech Center Clip Assembly 404014F,,missing,,,assembly,assembly,https://www.all-wall.com/404014-Center-Clip-Assembly,2026-09-10T00:42:11.605939Z,,,,,,,,,,,16.22,TapeTech 3 in. Angle Head Center Clip (long) (TAPE-404014),,product_specific,,,,,https://walltools.com/tapetech-3-in-angle-head-center-clip-long-TAPE-404014,2026-09-10T00:36:33.677128Z
tapetech::409010,TapeTech,409010,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,20.20,0.20,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,"TapeTech 3"" Retainer Spring 409010",,product_specific,,,,,https://www.all-wall.com/409010-TapeTech-3-Inch-Retainer-Spring,2026-09-10T00:42:11.604939Z,,,,,,,,,,,1.19,TapeTech Retainer Spring (TAPE-409010),,product_specific,,,,,https://walltools.com/tapetech-retainer-spring-TAPE-409010,2026-09-10T00:38:22.704802Z
tapetech::409013,TapeTech,409013,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,12.82,0.15,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,matching_explicit_scope,,1.17,TapeTech 4-40 X 1/8 Socket Set Screw Cup Point 409013,,missing,,,bundle,set,https://www.all-wall.com/409013-4-40-X-1-8-Sckt-Hd-Setscrew,2026-09-10T00:42:11.604939Z,,,,,,,,,,,1.32,TapeTech 4-40X1/8 Set Screw,,product_specific,,,bundle,set,https://walltools.com/tapetech-4-40x1-8-set-screw,2026-09-10T00:36:44.696616Z
tapetech::480209,TapeTech,480209,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,12.49,5.77,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,46.19,"TapeTech 3.5"" Carbide Blade 480209",,product_specific,,,,,https://www.all-wall.com/480209-TapeTech-3-5-Angle-Head-Carbide-Blade,2026-09-10T00:41:41.545974Z,51.96,"3.5"" Angle Head Carbide Blade - 480209",,product_specific,,,,,https://www.alstapingtools.com/3-5-angle-head-carbide-blade-480209,2026-09-10T00:05:23.078344Z,,,,,,,,,,
tapetech::484014f,TapeTech,484014f,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,10.24,1.51,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,matching_explicit_scope,,14.74,TapeTech Center Clip Assembly 484014F,,missing,,,assembly,assembly,https://www.all-wall.com/484014-Center-Clip-Assy-New-Style,2026-09-10T00:42:11.601939Z,,,,,,,,,,,16.25,TapeTech Center Clip Assembly (TAPE-484014F),,product_specific,,,assembly,assembly,https://walltools.com/tapetech-center-clip-assembly-TAPE-484014f,2026-09-10T00:37:23.148812Z
tapetech::489028,TapeTech,489028,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,11.11,0.13,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,1.17,TapeTech O-Ring -108 489028,,missing,,,,,https://www.all-wall.com/489028-O-Ring,2026-09-10T00:42:11.601939Z,,,,,,,,,,,1.30,TapeTech O-RING (TAPE-489028),,product_specific,,,,,https://walltools.com/tapetech-o-ring-TAPE-489028,2026-09-10T00:38:09.729116Z
tapetech::489029,TapeTech,489029,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,20.20,0.20,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,TapeTech 6-32 X 5/8 Socket Head Screw 489029,,missing,,,,,https://www.all-wall.com/489029-6-32-X-5-8-Socket-Hd-Screw,2026-09-10T00:42:11.600940Z,,,,,,,,,,,1.19,TapeTech 6-32X5/8 SKT HEAD SCREW (TAPE-489029),,product_specific,,,,,https://walltools.com/tapetech-6-32x5-8-skt-head-screw-TAPE-489029,2026-09-10T00:36:56.922865Z
tapetech::499023,TapeTech,499023,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,11.11,0.11,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,TapeTech 4-40 x 3/16 Flat Head Screw SST 499023,,product_specific,,,,,https://www.all-wall.com/499023-Screw-4-40-x-3-16-Flat-Head-SST,2026-09-10T00:41:45.717519Z,1.10,"499023 - Screw, 4-40 x 3/16, Flat Head, SST",,product_specific,,,,,https://www.alstapingtools.com/499023-screw-4-40-x-3-16-flat-head-sst,2026-09-10T00:06:27.197600Z,,,,,,,,,,
tapetech::500003f,TapeTech,500003f,P1_10_to_25pct,Al's Taping Tools vs Wall Tools,All-Wall,22.80,8.87,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,,,,,,,,,,,38.91,"500003F - 7"" Seal Holder",,product_specific,,,,,https://www.alstapingtools.com/500003f-7-seal-holder,2026-09-10T00:06:34.312761Z,47.78,"TapeTech 7"" SEAL HOLDER (TAPE-500003F)",,product_specific,,,,,https://walltools.com/tapetech-7-seal-holder-TAPE-500003f,2026-09-10T00:37:01.744011Z
tapetech::502h,TapeTech,502h,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,13.00,4.25,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,matching_explicit_scope,,32.69,TapeTech Pump Rebuild Kit 502H,,product_specific,,,bundle,kit,https://www.all-wall.com/TapeTech-RepairKit-502H,2026-09-10T00:40:39.256397Z,,,,,,,,,,,36.94,TapeTech Mud Pump Rebuild Kit,,product_specific,,,bundle,kit,https://walltools.com/tapetech-mud-pump-rebuild-kit,2026-09-10T00:38:04.497536Z
tapetech::509010,TapeTech,509010,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,20.20,0.20,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,TapeTech 4-40 X 5/16 Flat Head Screw 509010,,missing,,,,,https://www.all-wall.com/509010-4-40-X-5-16-Flat-Hd-Screw,2026-09-10T00:42:11.599941Z,,,,,,,,,,,1.19,TapeTech 4-40 X 5/16 FLAT HEAD SCREW SST (TAPE-509010),,product_specific,,,,,https://walltools.com/tapetech-4-40-x-5-16-flat-head-screw-sst-TAPE-509010,2026-09-10T00:36:42.820499Z
tapetech::609008,TapeTech,609008,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,11.11,0.13,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,1.17,TapeTech 4-40 X 1/2 Flat Head Slot Screw Slot 609008,,missing,,,,,https://www.all-wall.com/609008-4-40-X-1-2-Flat-Hd-Screw,2026-09-10T00:42:10.082448Z,,,,,,,,,,,1.30,TapeTech 4-40X1/2 FILLISTER HEAD MS (TAPE-609008),,product_specific,,,,,https://walltools.com/tapetech-4-40x1-2-fillister-head-ms-TAPE-609008,2026-09-10T00:36:44.505064Z
tapetech::609011,TapeTech,609011,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,20.20,0.20,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,TapeTech 6-32 X 1/8 Round Head Screw 609011,,missing,,,,,https://www.all-wall.com/609011-6-32-X-1-8-Round-Head-Screw,2026-09-10T00:42:10.082448Z,,,,,,,,,,,1.19,TapeTech ROUND HEAD SCREW (TAPE-609011),,product_specific,,,,,https://walltools.com/tapetech-round-head-screw-TAPE-609011,2026-09-10T00:38:24.810358Z
tapetech::609012,TapeTech,609012,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,11.11,0.13,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,1.17,TapeTech 4-40 Elastic Stopnut 609012,,missing,,,,,https://www.all-wall.com/609012-4-40-Elastic-Stopnut,2026-09-10T00:42:10.082448Z,,,,,,,,,,,1.30,TapeTech 4-40 STOPNUT ELASTIC SST (TAPE-609012),,product_specific,,,,,https://walltools.com/tapetech-4-40-stopnut-elastic-sst-TAPE-609012,2026-09-10T00:36:38.890997Z
tapetech::609021,TapeTech,609021,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,20.20,0.20,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,TapeTech 10-32 X 5/8 Round Head Screw 609021,,missing,,,,,https://www.all-wall.com/609021-10-32-X-5-8-Rd-Hd-Sst-Screw,2026-09-10T00:42:10.081448Z,,,,,,,,,,,1.19,TapeTech 10-32X5/8 RHMS (TAPE-609021),,product_specific,,,,,https://walltools.com/tapetech-10-32x5-8-rhms-TAPE-609021,2026-09-10T00:36:18.467422Z
tapetech::609048,TapeTech,609048,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,11.11,0.13,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,1.17,TapeTech 4-40 X 3/8 Flat Head Slot Screw 609048,,missing,,,,,https://www.all-wall.com/609048-4-40-X-3-8-Flat-Hd-Screw,2026-09-10T00:42:10.081448Z,,,,,,,,,,,1.30,TapeTech 4-40 X 3/8 FLAT HEAD SCREW SST (TAPE-609048),,product_specific,,,,,https://walltools.com/tapetech-4-4-x-3-8-flat-head-screw-sst-TAPE-609048,2026-09-10T00:36:38.350445Z
tapetech::609049,TapeTech,609049,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,16.16,0.16,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,TapeTech Serrated Hex Flange Nut 609049,,missing,,,,,https://www.all-wall.com/609049-Serrated-Hex-Flange-Nut-Replaces-609043,2026-09-10T00:42:10.081448Z,,,,,,,,,,,1.15,TapeTech SERRATED HEX FLANGE NUT  REPLACES 609043 (TAPE-609049),,product_specific,,,,,https://walltools.com/tapetech-serrated-hex-flange-nut-replaces-609043-TAPE-609049,2026-09-10T00:38:27.998008Z
tapetech::631015,TapeTech,631015,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,21.17,13.29,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,62.79,"TapeTech 2"" Nail Spotter Wiper 631015",,product_specific,,,,,https://www.all-wall.com/630015-2-Wiper-For-Ez-Clean,2026-09-10T00:42:10.080449Z,76.08,"TapeTech 2"" Wiper For Nailspotter - 630015",,quarantined_storefront_boilerplate,,,,,https://www.alstapingtools.com/tapetech-2-wiper-for-nailspotter-630015,2026-09-10T00:19:59.559374Z,,,,,,,,,,
tapetech::659021,TapeTech,659021,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,20.20,0.20,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,TapeTech 10-32 X 3/4 Round Head Screw 659021,,missing,,,,,https://www.all-wall.com/659021-10-32-X-3-4-Rd-Hd-Sst-Screw,2026-09-10T00:42:10.078448Z,,,,,,,,,,,1.19,TapeTech 10-32X3/4 ROUND HEAD SCREW - REPAIR ONLY (TAPE-659021),,product_specific,,,,,https://walltools.com/tapetech-10-32x3-4-round-head-screw-repair-only-TAPE-659021,2026-09-10T00:36:17.484867Z
tapetech::700008,TapeTech,700008,P1_10_to_25pct,Al's Taping Tools vs Wall Tools,All-Wall,10.60,1.99,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,,,,,,,,,,,20.76,Large Retainer - 700008,,quarantined_storefront_boilerplate,,,,,https://www.alstapingtools.com/large-retainer-700008,2026-09-10T00:14:54.911944Z,18.77,"TapeTech RETAINER, LARGE (TAPE-700008)",,product_specific,,,,,https://walltools.com/tapetech-retainer-large-TAPE-700008,2026-09-10T00:38:21.591622Z
tapetech::700011f,TapeTech,700011f,P1_10_to_25pct,Al's Taping Tools vs Wall Tools,All-Wall,12.16,4.76,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,,,,,,,,,,,39.13,Foot Valve - 700011,,quarantined_storefront_boilerplate,,,,,https://www.alstapingtools.com/foot-valve-700011,2026-09-10T00:13:08.833153Z,43.89,TapeTech FOOT VALVE (TAPE-700011F),,product_specific,,,,,https://walltools.com/tapetech-foot-valve-TAPE-700011f,2026-09-10T00:37:49.493006Z
tapetech::700029,TapeTech,700029,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,20.42,0.58,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,2.84,TapeTech Bushing Liner 700029,,missing,,,,,https://www.all-wall.com/700029-Bushing-Liner,2026-09-10T00:42:13.820410Z,,,,,,,,,,,3.42,TapeTech BUSHING LINER  (TAPE-700029),,product_specific,,,,,https://walltools.com/tapetech-bushing-liner-TAPE-700029,2026-09-10T00:37:21.301783Z
tapetech::709012,TapeTech,709012,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,20.20,0.20,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,TapeTech Washer 709012,,product_specific,,,,,https://www.all-wall.com/709012-TapeTech-Special-Washer,2026-09-10T00:42:13.818409Z,,,,,,,,,,,1.19,TapeTech WASHER SPECIAL (TAPE-709012),,product_specific,,,,,https://walltools.com/tapetech-washer-special-TAPE-709012,2026-09-10T00:38:50.680120Z
tapetech::709017,TapeTech,709017,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,20.20,0.20,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,TapeTech 10-32 X 3/8 Fillister Head Screw 709017,,missing,,,,,https://www.all-wall.com/709017-10-32-X-3-8-Fill-Hd-Screw,2026-09-10T00:42:13.818409Z,,,,,,,,,,,1.19,TapeTech 10-32X3/8' SCREW (TAPE-709017),,product_specific,,,,,https://walltools.com/tapetech-10-32x3-8-screw-TAPE-709017,2026-09-10T00:36:18.062419Z
tapetech::709034,TapeTech,709034,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,11.11,0.13,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,1.17,TapeTech Filler O-Ring 709034,,missing,,,,,https://www.all-wall.com/709034-Filler-O-Ring,2026-09-10T00:42:13.817410Z,,,,,,,,,,,1.30,TapeTech FILLER O'RING (TAPE-709034),,product_specific,,,,,https://walltools.com/tapetech-filler-oring-TAPE-709034,2026-09-10T00:37:46.773981Z
tapetech::709050,TapeTech,709050,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,21.21,0.21,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,TapeTech #10 Ex Shakeproof Lockwasher 709050,,missing,,,,,https://www.all-wall.com/709050-10-Ext-Shakeproof-Lockwash,2026-09-10T00:42:13.817410Z,,,,,,,,,,,1.20,TapeTech #10 LOCKWASHER - REPAIR ONLY (TAPE-709050),,product_specific,,,,,https://walltools.com/tapetech-10-lockwasher-repair-only-TAPE-709050,2026-09-10T00:36:21.231448Z
tapetech::709055,TapeTech,709055,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,20.20,0.20,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,TapeTech 10-24 X 7/8 Screw 709055,,missing,,,,,https://www.all-wall.com/4660,2026-09-10T00:42:13.817410Z,,,,,,,,,,,1.19,TapeTech 10-24X7/8 ROUND HEAD SCREW (TAPE-709055),,product_specific,,,,,https://walltools.com/tapetech-10-24x7-8-round-head-screw-TAPE-709055,2026-09-10T00:36:16.012839Z
tapetech::729063,TapeTech,729063,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,11.11,0.13,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,1.17,TapeTech 8-32 X 3/16 Bind Head Screw 729063,,missing,,,,,https://www.all-wall.com/4669,2026-09-10T00:42:13.816407Z,,,,,,,,,,,1.30,TapeTech 8-32X3/16 BIND HEAD SCREW (TAPE-729063),,product_specific,,,,,https://walltools.com/tapetech-8-32x3-16-bind-head-screw-TAPE-729063,2026-09-10T00:37:06.387182Z
tapetech::729071,TapeTech,729071,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,13.07,0.26,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,1.99,TapeTech Flange O-Ring 729071,,missing,,,,,https://www.all-wall.com/729071-Flange-O-Ring,2026-09-10T00:41:30.877687Z,2.25,729071 - Flange O-Ring,,product_specific,,,,,https://www.alstapingtools.com/729071-flange-o-ring,2026-09-10T00:07:18.948548Z,,,,,,,,,,
tapetech::809012,TapeTech,809012,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,12.82,0.15,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,1.17,TapeTech 8-32x3/8 Cap Screw 809012,,missing,,,,,https://www.all-wall.com/809012-8-32x3-8-Socket-Hd-Screw,2026-09-10T00:41:45.726517Z,,,,,,,,,,,1.32,TapeTech 8-32X3/8 HEX SOCKET CAP SCREW,,product_specific,,,,,https://walltools.com/tapetech-8-32x3-8-hex-socket-cap-screw,2026-09-10T00:37:07.579734Z
tapetech::809017,TapeTech,809017,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,12.82,0.15,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,1.17,TapeTech #8 Med Spring Lockwasher 809017,,missing,,,,,https://www.all-wall.com/809017-8-Medium-Spring-Lockwasher,2026-09-10T00:42:13.814409Z,,,,,,,,,,,1.32,TapeTech #8 LOCKWASHER (TAPE-809017),,product_specific,,,,,https://walltools.com/tapetech-8-lockwasher-TAPE-809017,2026-09-10T00:37:07.906774Z
tapetech::857355,TapeTech,857355,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,18.99,6.70,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,35.29,TapeTech Gooseneck Brush,,product_specific,,,,,https://www.all-wall.com/Gooseneck-Brush,2026-09-10T00:41:53.898187Z,41.99,TapeTech Gooseneck Cleaning Brush,,product_specific,,,,,https://www.alstapingtools.com/tapetech-gooseneck-cleaning-brush,2026-09-10T00:20:41.063324Z,,,,,,,,,,
tapetech::880008,TapeTech,880008,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,10.87,0.15,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,1.53,TapeTech Spacer Bushing 880008,,product_specific,,,,,https://www.all-wall.com/880008-Spacer-Bushing,2026-09-10T00:42:13.811409Z,1.38,880008 - Spacer Bushing,,quarantined_storefront_boilerplate,,,,,https://www.alstapingtools.com/880008-spacer-bushing,2026-09-10T00:07:36.728839Z,,,,,,,,,,
tapetech::881005,TapeTech,881005,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,24.92,11.41,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,45.79,TapeTech Rear Brake Lever 881005,,product_specific,,,,,https://www.all-wall.com/880005-Rear-Brake-Lever,2026-09-10T00:42:13.812409Z,57.20,881005 - Rear Brake Lever,,quarantined_storefront_boilerplate,,,,,https://www.alstapingtools.com/881005-rear-brake-lever,2026-09-10T00:07:39.016378Z,,,,,,,,,,
tapetech::889030,TapeTech,889030,P1_10_to_25pct,All-Wall vs Wall Tools,Al's Taping Tools,20.20,0.20,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,0.99,TapeTech 4-40 X 3/16 Fillister Head Screw 889030,,missing,,,,,https://www.all-wall.com/889030-4-40-X-3-16-Fill-Head-Screw,2026-09-10T00:42:10.075448Z,,,,,,,,,,,1.19,TapeTech 4-40 X 3/16 FILLISTER HEAD SCREW (TAPE-889030),,product_specific,,,,,https://walltools.com/tapetech-4-40-x-3-16-fillister-head-screw-TAPE-889030,2026-09-10T00:36:40.876986Z
tapetech::889052,TapeTech,889052,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,25.00,0.28,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,1.12,TapeTech 6-32 X 1/4 Hex Cap Screw 889052,,missing,,,,,https://www.all-wall.com/889052-6-32-X-1-4-Hex-Cap-Screw,2026-09-10T00:42:10.075448Z,1.40,"6-32 X 1/4"" Hex Cap Screw - 889052",,product_specific,,,,,https://www.alstapingtools.com/6-32-x-1-4-hex-cap-screw-889052,2026-09-10T00:06:48.884760Z,,,,,,,,,,
tapetech::cfh40tt,TapeTech,cfh40tt,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,12.65,73.00,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,577.00,"TapeTech Continuous Flow 40"" Corner Finisher Handle",,product_specific,,,,,https://www.all-wall.com/TapeTech-Bazooka-Continuous-Flow-40-Corner-Finisher-Handle,2026-09-10T00:41:41.544975Z,650.00,"TapeTech 40"" Continuous Flow Corner Finisher Handle",,product_specific,,,,,https://www.alstapingtools.com/tapetech-40-continuous-flow-corner-finisher-handle,2026-09-10T00:20:09.001586Z,,,,,,,,,,
tapetech::cfh66tt,TapeTech,cfh66tt,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,11.11,69.00,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,621.00,"TapeTech Continuous Flow 66"" Corner Finisher Handle",,product_specific,,,,,https://www.all-wall.com/TapeTech-Bazooka-Continuous-Flow-Corner-Finisher-60-Handle,2026-09-10T00:41:41.544975Z,690.00,"TapeTech 66"" Continuous Flow Corner Finisher Handle",,product_specific,,,,,https://www.alstapingtools.com/tapetech-66-continuous-flow-corner-finisher-handle,2026-09-10T00:20:16.354827Z,,,,,,,,,,
tapetech::cfk02tt,TapeTech,cfk02tt,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,18.76,15.01,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,matching_explicit_scope,,79.99,TapeTech Creaser Wheel Kit for Corner Flushers CFK02TT,,product_specific,,,bundle,kit,https://www.all-wall.com/TapeTech-CreaserWheel-Kit-CornerFlushers,2026-09-10T00:41:14.708561Z,95.00,TapeTech Creaser Wheel Kit for Corner Flushers CFK02TT,,product_specific,,,bundle,kit,https://www.alstapingtools.com/tapetech-creaser-wheel-kit-for-corner-flushers-cfk02tt,2026-09-10T00:20:32.731017Z,,,,,,,,,,
tapetech::cfs8034tt,TapeTech,cfs8034tt,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,12.44,83.00,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,667.00,"TapeTech 34"" Continuous Flow Flat Box Handle CFS8034TT",,product_specific,,,,,https://www.all-wall.com/Continuous-Flow-34-Finishing-Box-Handle-CF8034,2026-09-10T00:41:41.544975Z,750.00,"TapeTech 34"" Continuous Flow Finishing Box Handle",,product_specific,,,,,https://www.alstapingtools.com/tapetech-34-continuous-flow-finishing-box-handle,2026-09-10T00:20:06.862503Z,,,,,,,,,,
tapetech::cfs8047tt,TapeTech,cfs8047tt,P1_10_to_25pct,All-Wall vs Al's Taping Tools,Wall Tools,11.75,82.00,OFFER_EQUIVALENT_PRICE_DISAGREEMENT,verified_identity_no_structural_mismatch_detected,,698.00,"TapeTech 47"" Continuous Flow Flat Box Handle CFS8047TT",,product_specific,,,,,https://www.all-wall.com/TapeTech-Bazooka-Continuous-Flow-47-Box-Handle,2026-09-10T00:41:41.544975Z,780.00,"TapeTech 47"" Continuous Flow Finishing Box Handle",,product_specific,,,,,https://www.alstapingtools.com/tapetech-47-continuous-flow-finishing-box-handle,2026-09-10T00:20:12.152111Z,,,,,,,,,,
