Identity Key,Canonical Brand,Canonical Identifier,Source Count,Observation Count,Verified Price Source Count,Distinct Verified Prices,Identity Status,Identity Contradictions,Market Price Status,Market Price,Observed Price Spread,All-Wall Price,All-Wall Duplicate Count,All-Wall Observed Duplicate Prices,All-Wall Evidence Quality,All-Wall Product Name,Al's Taping Tools Price,Al's Taping Tools Duplicate Count,Al's Taping Tools Observed Duplicate Prices,Al's Taping Tools Evidence Quality,Al's Taping Tools Product Name,Wall Tools Price,Wall Tools Duplicate Count,Wall Tools Observed Duplicate Prices,Wall Tools Evidence Quality,Wall Tools Product Name
tapetech::qb0006,TapeTech,qb0006,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,73.29,10.09,0,10.09,single_observation,TapeTech Axle QB0006,83.38,0,83.38,single_observation,Axle - QB0006,,0,,,
tapetech::qb0008,TapeTech,qb0008,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.71,15.89,0,15.89,single_observation,TapeTech Wheel QB0008,13.18,0,13.18,single_observation,Wheel - QB0008,,0,,,
tapetech::qb6001,TapeTech,qb6001,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.48,107.59,0,107.59,single_observation,TapeTech Shell QB6001,110.07,0,110.07,single_observation,Shell - QB6001,,0,,,
tapetech::qb6003-5,TapeTech,qb6003-5,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,6.00,22.99,0,22.99,single_observation,TapeTech 6.5 QSX Flat Finishing Blade QB6003-5,28.99,0,28.99,single_observation,"TapeTech 6.5"" QuickBox™ QSX Flat Finishing Blades 5pk",,0,,,
tapetech::qb6004,TapeTech,qb6004,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.34,14.29,0,14.29,single_observation,TapeTech Blade Holder QB6004,14.63,0,14.63,single_observation,Blade Holder - QB6004,,0,,,
tapetech::qb6011,TapeTech,qb6011,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.49,23.59,0,23.59,single_observation,TapeTech Seal QB6011,24.08,0,24.08,single_observation,Seal - QB6011,,0,,,
tapetech::qb6023-5,TapeTech,qb6023-5,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,7.76,22.99,0,22.99,single_observation,"TapeTech 6.5"" QSX Crown Finishing Blade QB6023-5",30.75,0,30.75,single_observation,"TapeTech 6.5"" QuickBox™ QSX Crown Finishing Blades 5pk",,0,,,
tapetech::qb6043-5,TapeTech,qb6043-5,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,9.00,22.99,0,22.99,single_observation,"TapeTech 6.5"" QSX Notched Blade QB6043-5",31.99,0,31.99,single_observation,"TapeTech 6.5"" QuickBox™ QSX Notched Blades 5pk",,0,,,
tapetech::qb8003-5,TapeTech,qb8003-5,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.51,39.99,0,39.99,single_observation,"TapeTech 8"" QSX Flat Finishing Blade QB8003-5",43.50,0,43.50,single_observation,"TapeTech 8"" QuickBox™ QSX Flat Finishing Blades 5pk",,0,,,
tapetech::rttc-tt,TapeTech,rttc-tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.00,13.99,0,13.99,single_observation,TapeTech Taper Cable Repair Tool RTTC-TT,18.99,0,18.99,single_observation,TapeTech Taper Cable Repair Tool,,0,,,
tapetech::ssda-f,TapeTech,ssda-f,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,8.00,47.99,0,47.99,single_observation,TapeTech Dual Angle Sanding Sponge Fine (Box Of 24),39.99,0,39.99,single_observation,TapeTech Dual Angle Sanding Sponge – Fine - 24 Pack,,0,,,
tapetech::ssda-m,TapeTech,ssda-m,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.60,47.99,0,47.99,single_observation,TapeTech Dual Angle Sanding Sponge Medium (Box Of 24),42.39,0,42.39,single_observation,TapeTech Dual Angle Sanding Sponge – Medium - 24 Pack,,0,,,
tapetech::ssda-mf,TapeTech,ssda-mf,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.60,47.99,0,47.99,single_observation,TapeTech Dual Angle Sanding Sponge Med/Fine (Box Of 24),42.39,0,42.39,single_observation,TapeTech Dual Angle Premium Sanding Sponges – Medium/Fine - 24 Pack,,0,,,
tapetech::sssa-f,TapeTech,sssa-f,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,11.54,49.99,0,49.99,single_observation,TapeTech Single Angle Sanding Sponge Fine (Box Of 24),61.53,0,61.53,single_observation,TapeTech Single Angle Sanding Sponge - Fine - 24 Pack,,0,,,
tapetech::sssa-m,TapeTech,sssa-m,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,8.30,49.99,0,49.99,single_observation,TapeTech Single Angle Sanding Sponge Medium (Box Of 24),58.29,0,58.29,single_observation,TapeTech Single Angle Sanding Sponge – Medium - 24 Pack,,0,,,
tapetech::t05cf,TapeTech,t05cf,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,326.00,2849.00,0,2849.00,single_observation,TapeTech Continuous Flow Taper T05CF,3175.00,0,3175.00,single_observation,TapeTech Continuous Flow Taper,,0,,,
tapetech::tk08bstt,TapeTech,tk08bstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,7.96,11.99,0,11.99,single_observation,"TapeTech 8"" Premium Blue Steel Taping Knife",19.95,0,19.95,single_observation,"TapeTech 8"" Premium Blue Steel Taping Knife",,0,,,
tapetech::tk08sstt,TapeTech,tk08sstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,8.96,13.99,0,13.99,single_observation,"TapeTech 8"" Premium Stainless Steel Taping Knife",22.95,0,22.95,single_observation,"TapeTech 8"" Premium Stainless Steel Taping Knife",,0,,,
tapetech::tk10bstt,TapeTech,tk10bstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.00,12.99,0,12.99,single_observation,"TapeTech 10"" Premium Blue Steel Taping Knife",15.99,0,15.99,single_observation,"TapeTech 10"" Premium Blue Steel Taping Knife",,0,,,
tapetech::tk12bstt,TapeTech,tk12bstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.00,19.99,0,19.99,single_observation,"TapeTech 12"" Premium Blue Steel Taping Knife",16.99,0,16.99,single_observation,"TapeTech 12"" Premium Blue Steel Taping Knife",,0,,,
tapetech::tk14bstt,TapeTech,tk14bstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.00,13.99,0,13.99,single_observation,"TapeTech 14"" Premium Blue Steel Taping Knife",17.99,0,17.99,single_observation,"TapeTech 14"" Premium Blue Steel Taping Knife",,0,,,
tapetech::ttjumbo10/12,TapeTech,ttjumbo10/12,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,304.00,6085.00,0,6085.00,single_observation,TapeTech Basic Jumbo Set with 10in and 12in Boxes,5781.00,0,5781.00,single_observation,"TapeTech Jumbo Drywall Taping Tool Set - 10/12 Boxes, Taper, Spotter, Angle Tools",,0,,,
tapetech::xhtt/cfa,TapeTech,xhtt/cfa,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,10.00,228.00,0,228.00,single_observation,TapeTech Extendable Angle Head Handle XHTT/CFA,218.00,0,218.00,single_observation,TapeTech XHTT/CFA Extender Angle Head Handle Kit,,0,,,
tapetech::xhtt/nsa,TapeTech,xhtt/nsa,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,19.00,219.00,0,219.00,single_observation,TapeTech Extendable Nail Spotter Handle XHTT/NSA,238.00,0,238.00,single_observation,TapeTech Xtender Nail Spotter Handle Kit,,0,,,
usg-sheetrock::340002,USG Sheetrock Tools,340002,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.04,20.99,0,20.99,single_observation,"USG Sheetrock 4"" Matrix Carbon Steel Putty Knife",18.95,0,18.95,single_observation,"Sheetrock 4"" Matrix Carbon Steel Round Blade Finishing Knife",,0,,,
usg-sheetrock::340006,USG Sheetrock Tools,340006,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.93,22.99,0,22.99,single_observation,"USG Sheetrock 5"" Matrix Carbon Steel Putty Knife",19.06,0,19.06,single_observation,"Sheetrock 5"" Matrix Carbon Steel Putty Knife",,0,,,
usg-sheetrock::340010,USG Sheetrock Tools,340010,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.49,23.99,0,23.99,single_observation,"USG Sheetrock 6"" Matrix Carbon Steel Putty Knife",21.50,0,21.50,single_observation,"Sheetrock 6"" Matrix Carbon Steel Finishing Knife",,0,,,
usg-sheetrock::340013,USG Sheetrock Tools,340013,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.49,22.99,0,22.99,single_observation,"Sheetrock 8"" Matrix Blue Steel Drywall Taping Knife",20.50,0,20.50,single_observation,"Sheetrock 8"" Matrix Blue Steel Finishing Knife",,0,,,
usg-sheetrock::340014,USG Sheetrock Tools,340014,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.49,24.99,0,24.99,single_observation,"Sheetrock 10"" Matrix Blue Steel Drywall Taping Knife",22.50,0,22.50,single_observation,"USG Sheetrock 10"" Matrix Blue Steel Finishing Knife",,0,,,
usg-sheetrock::340015,USG Sheetrock Tools,340015,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.49,24.99,0,24.99,single_observation,"Sheetrock 12"" Matrix Blue Steel Drywall Taping Knife",23.50,0,23.50,single_observation,"Sheetrock 12"" Matrix Blue Steel Drywall Taping Knife",,0,,,
usg-sheetrock::340016,USG Sheetrock Tools,340016,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.49,27.99,0,27.99,single_observation,"Sheetrock 14"" Matrix Blue Steel Drywall Taping Knife",26.50,0,26.50,single_observation,"Sheetrock 14"" MATRIX Blue Steel Finishing Knife",,0,,,
usg-sheetrock::340017,USG Sheetrock Tools,340017,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.03,21.99,0,21.99,single_observation,"Sheetrock 6"" Matrix Blue Steel Drywall Taping Knife",17.96,0,17.96,single_observation,"Sheetrock 6"" MATRIX Blue Steel Finishing Knife",,0,,,
usg-sheetrock::340018,USG Sheetrock Tools,340018,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.24,19.99,0,19.99,single_observation,"Sheetrock 6"" Classic Blue Steel Drywall Taping Knife",19.75,0,19.75,single_observation,"Sheetrock 6"" Classic Blue Steel Drywall Taping Knife",,0,,,
usg-sheetrock::340027,USG Sheetrock Tools,340027,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.49,19.99,0,19.99,single_observation,"USG Sheetrock Pro-Series 12"" Blue Steel Taping Knife",17.50,0,17.50,single_observation,"Sheetrock 12"" Pro-Series High Carbon Steel Joint Knife",,0,,,
usg-sheetrock::340028,USG Sheetrock Tools,340028,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.00,19.99,0,19.99,single_observation,"USG Sheetrock Pro-Series 10"" Blue Steel Taping Knife",16.99,0,16.99,single_observation,"Sheetrock 10"" Pro-Series High Carbon Steel Joint Knife",,0,,,
usg-sheetrock::340029,USG Sheetrock Tools,340029,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.49,18.99,0,18.99,single_observation,"USG Sheetrock Pro-Series 8"" Blue Steel Taping Knife",15.50,0,15.50,single_observation,"Sheetrock 8"" Pro-Series High Carbon Steel Joint Knife",,0,,,
usg-sheetrock::340047,USG Sheetrock Tools,340047,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.49,29.99,0,29.99,single_observation,"USG Sheetrock 8"" Matrix Carbon Steel Putty Knife",28.50,0,28.50,single_observation,"Sheetrock 8"" MATRIX Carbon Steel Round Blade Finishing Knife",,0,,,
usg-sheetrock::340050,USG Sheetrock Tools,340050,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.49,29.99,0,29.99,single_observation,"USG Sheetrock 10"" Classic Carbon Steel Putty Knife",28.50,0,28.50,single_observation,"Sheetrock 10"" Classic Polished Carbon Steel Joint Knife",,0,,,
usg-sheetrock::340102,USG Sheetrock Tools,340102,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.50,19.99,0,19.99,single_observation,"USG Sheetrock 4"" Classic Carbon Steel Putty Knife",15.49,0,15.49,single_observation,"USG 4"" CLASSIC Carbon Steel Round Blade Finishing Knife",,0,,,
usg-sheetrock::340106,USG Sheetrock Tools,340106,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.00,20.99,0,20.99,single_observation,"USG Sheetrock 5"" Classic Carbon Steel Putty Knife",15.99,0,15.99,single_observation,"USG 5"" CLASSIC Carbon Steel Round Blade Finishing Knife",,0,,,
usg-sheetrock::340110,USG Sheetrock Tools,340110,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.00,21.99,0,21.99,single_observation,"USG Sheetrock 6"" Classic Carbon Steel Putty Knife",20.99,0,20.99,single_observation,"USG 6"" CLASSIC Carbon Steel Round Blade Finishing Knife",,0,,,
usg-sheetrock::340113,USG Sheetrock Tools,340113,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.00,20.99,0,20.99,single_observation,"Sheetrock 8"" Classic Blue Steel Drywall Taping Knife",19.99,0,19.99,single_observation,"Sheetrock 8"" Classic Blue Steel Drywall Taping Knife",,0,,,
usg-sheetrock::340114,USG Sheetrock Tools,340114,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,9.99,22.99,0,22.99,single_observation,"Sheetrock 10"" Classic Blue Steel Drywall Taping Knife",13.00,0,13.00,single_observation,"Sheetrock 10"" Classic Blue Steel Drywall Taping Knife",,0,,,
usg-sheetrock::340115,USG Sheetrock Tools,340115,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.76,23.99,0,23.99,single_observation,"Sheetrock 12"" Classic Blue Steel Drywall Taping Knife",25.75,0,25.75,single_observation,"Sheetrock 12"" Classic Blue Steel Finishing Knife",,0,,,
usg-sheetrock::340116,USG Sheetrock Tools,340116,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.04,25.99,0,25.99,single_observation,"Sheetrock 14"" Classic Blue Steel Drywall Taping Knife",24.95,0,24.95,single_observation,"Sheetrock 14"" Classic Blue Steel Drywall Taping Knife",,0,,,
usg-sheetrock::340302,USG Sheetrock Tools,340302,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,6.00,46.99,0,46.99,single_observation,"Sheetrock 10"" Offset Blue Steel Blade Taping Knife",40.99,0,40.99,single_observation,"Sheetrock 10"" Offset Taping Knife",,0,,,
usg-sheetrock::340310,USG Sheetrock Tools,340310,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.99,149.99,0,149.99,single_observation,USG Sheetrock™ Outside 90° Bead Roller,149.00,0,149.00,single_observation,Sheetrock 90 Degree Corner Bead Roller,,0,,,
usg-sheetrock::340311,USG Sheetrock Tools,340311,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,13.60,199.99,0,199.99,single_observation,USG Sheetrock™ Paper Face Bead Hopper,213.59,0,213.59,single_observation,Sheetrock Paper Faced Corner Bead Hopper,,0,,,
usg-sheetrock::340316,USG Sheetrock Tools,340316,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.99,8.49,0,8.49,single_observation,Sheetrock Bead Hopper Gate - Outside Bullnose,5.50,0,5.50,single_observation,Sheetrock Bead Hopper Gate - Outside Bullnose,,0,,,
usg-sheetrock::340317,USG Sheetrock Tools,340317,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.99,8.49,0,8.49,single_observation,Sheetrock Bead Hopper Gate - Inside 90,5.50,0,5.50,single_observation,Sheetrock Bead Hopper Gate - Inside 90°,,0,,,
usg-sheetrock::340318,USG Sheetrock Tools,340318,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.45,8.49,0,8.49,single_observation,Sheetrock Bead Hopper Gate - Outside 90,6.04,0,6.04,single_observation,Sheetrock Bead Hopper Gate - Outside 90,,0,,,
usg-sheetrock::340401,USG Sheetrock Tools,340401,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.49,32.99,0,32.99,single_observation,"Sheetrock 10"" Matrix Mud Pan with Reinforced Band",31.50,0,31.50,single_observation,"Sheetrock 10"" Matrix Stainless Steel Mud Pan w/ Reinforced Band",,0,,,
usg-sheetrock::340402,USG Sheetrock Tools,340402,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,6.04,39.99,0,39.99,single_observation,"Sheetrock 12"" Matrix Mud Pan with Reinforced Band",33.95,0,33.95,single_observation,"Sheetrock 12"" Matrix Stainless Steel Mud Pan w/ Reinforced Band",,0,,,
usg-sheetrock::340403,USG Sheetrock Tools,340403,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,8.00,39.99,0,39.99,single_observation,"Sheetrock 14"" Matrix Mud Pan with Reinforced Band",31.99,0,31.99,single_observation,"Sheetrock 14"" Matrix Stainless Steel Mud Pan w/ Reinforced Band",,0,,,
usg-sheetrock::340404,USG Sheetrock Tools,340404,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.00,15.99,0,15.99,single_observation,USG SHEETROCK™ Mud Pan Grip,14.99,0,14.99,single_observation,Sheetrock Magnetic Mud Pan Grip,,0,,,
usg-sheetrock::340405,USG Sheetrock Tools,340405,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,9.00,34.99,0,34.99,single_observation,"Sheetrock 10"" Classic Stainless Steel Mud Pan",25.99,0,25.99,single_observation,"Sheetrock 10"" Classic Stainless Steel Mud Pan",,0,,,
usg-sheetrock::340406,USG Sheetrock Tools,340406,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.96,34.99,0,34.99,single_observation,"Sheetrock 12"" Classic Stainless Steel Mud Pan",40.95,0,40.95,single_observation,"Sheetrock 12"" Classic Stainless Steel Mud Pan",,0,,,
usg-sheetrock::340407,USG Sheetrock Tools,340407,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.49,32.99,0,32.99,single_observation,"Sheetrock 14"" Classic Stainless Steel Mud Pan",29.50,0,29.50,single_observation,"Sheetrock 14"" Classic Stainless Steel Mud Pan",,0,,,
usg-sheetrock::340413,USG Sheetrock Tools,340413,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.04,59.99,0,59.99,single_observation,"USG Sheetrock™ 30"" Mud Mixer",59.95,0,59.95,single_observation,"Sheetrock 30"" Mud Mixer",,0,,,
usg-sheetrock::340414,USG Sheetrock Tools,340414,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.00,20.99,0,20.99,single_observation,USG Sheetrock™ Tools Drywall Jab Saw,16.99,0,16.99,single_observation,"Sheetrock Brand 6"" Key Hole/Jab Saw",,0,,,
usg-sheetrock::340504,USG Sheetrock Tools,340504,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.24,23.99,0,23.99,single_observation,"USG Sheetrock 4"" Matrix Stainless Steel Putty Knife",20.75,0,20.75,single_observation,"USG Sheetrock 4"" Matrix Stainless Steel Putty Knife",,0,,,
usg-sheetrock::340505,USG Sheetrock Tools,340505,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.55,24.99,0,24.99,single_observation,"USG Sheetrock 5"" Matrix Stainless Steel Putty Knife",21.44,0,21.44,single_observation,"USG Sheetrock 5"" Matrix Stainless Steel Putty Knife",,0,,,
usg-sheetrock::340506,USG Sheetrock Tools,340506,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.49,25.99,0,25.99,single_observation,"USG Sheetrock 6"" Matrix Stainless Steel Putty Knife",23.50,0,23.50,single_observation,"Sheetrock 6"" Matrix Stainless Steel Finishing Knife",,0,,,
usg-sheetrock::340507,USG Sheetrock Tools,340507,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.49,25.99,0,25.99,single_observation,"Sheetrock 8"" Matrix Stainless Drywall Taping Knife",24.50,0,24.50,single_observation,"Sheetrock 8"" Matrix Stainless Drywall Taping Knife",,0,,,
usg-sheetrock::340508,USG Sheetrock Tools,340508,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.49,26.99,0,26.99,single_observation,"Sheetrock 10"" Matrix Stainless Drywall Taping Knife",25.50,0,25.50,single_observation,"Sheetrock 10"" Matrix Stainless Drywall Taping Knife",,0,,,
usg-sheetrock::340509,USG Sheetrock Tools,340509,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.49,27.99,0,27.99,single_observation,"Sheetrock 12"" Matrix Stainless Drywall Taping Knife",26.50,0,26.50,single_observation,"Sheetrock 12"" Matrix Stainless Drywall Taping Knife",,0,,,
usg-sheetrock::340510,USG Sheetrock Tools,340510,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.49,30.99,0,30.99,single_observation,"Sheetrock 14"" Matrix Stainless Drywall Taping Knife",28.50,0,28.50,single_observation,"Sheetrock 14"" Matrix Stainless Drywall Taping Knife",,0,,,
usg-sheetrock::340601,USG Sheetrock Tools,340601,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.00,23.99,0,23.99,single_observation,"USG Sheetrock 5"" Classic Stainless Steel Putty Knife",22.99,0,22.99,single_observation,"Sheetrock 5"" Stainless Steel Classic Knife",,0,,,
usg-sheetrock::340602,USG Sheetrock Tools,340602,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.04,23.99,0,23.99,single_observation,"USG Sheetrock 6"" Classic Stainless Steel Putty Knife",22.95,0,22.95,single_observation,"Sheetrock 6"" Stainless Steel Classic Knife",,0,,,
usg-sheetrock::340606,USG Sheetrock Tools,340606,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.00,29.99,0,29.99,single_observation,"Sheetrock 14"" Classic Stainless Drywall Taping Knife",27.99,0,27.99,single_observation,"Sheetrock 14"" Classic Stainless Drywall Taping Knife",,0,,,
usg-sheetrock::340607,USG Sheetrock Tools,340607,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.35,22.99,0,22.99,single_observation,"USG Sheetrock 4"" Classic Stainless Steel Putty Knife",19.64,0,19.64,single_observation,"Sheetrock 4"" Stainless Steel Classic Knife",,0,,,
usg-sheetrock::340800,USG Sheetrock Tools,340800,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.49,16.99,0,16.99,single_observation,Sheetrock Dimpler Drywall Screw Setting Tool,17.48,0,17.48,single_observation,Sheetrock Dimpler Drywall Screw Setting Tool,,0,,,
usg-sheetrock::340900,USG Sheetrock Tools,340900,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.90,59.99,0,59.99,single_observation,Sheetrock No-Flip Drywall Pole Sander,64.89,0,64.89,single_observation,Sheetrock Tools Drywall Pole Sander,,0,,,
usg-sheetrock::340926,USG Sheetrock Tools,340926,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,10.00,369.00,0,369.00,single_observation,"Sheetrock Tools Drywall Stilts 24"" - 40""",379.00,0,379.00,single_observation,"Sheetrock Tools Drywall Stilts 24""- 40""",,0,,,
columbia::3.5df,Columbia Tools,3.5df,2,2,2,1,verified,,MARKET_PRICE_VERIFIED_2_OF_3,146.00,0.00,146.00,0,146.00,single_observation,"Columbia 3.5"" Direct Corner Flusher",146.00,0,146.00,single_observation,"Columbia Taping Tools 3.5"" Direct Drywall Corner Flusher with Wheels",,0,,,
columbia::9-1mt,Columbia Tools,9-1mt,2,2,2,1,verified,,MARKET_PRICE_VERIFIED_2_OF_3,12.92,0.00,12.92,0,12.92,single_observation,Columbia 9 in 1 Multi Tool,12.92,0,12.92,single_observation,Columbia 9 IN 1 MULTI TOOL,,0,,,
columbia::bh4,Columbia Tools,bh4,2,2,2,1,verified,,MARKET_PRICE_VERIFIED_2_OF_3,24.79,0.00,,0,,,,24.79,0,24.79,single_observation,Flat Box Handle Lower Brake Lever - BH4,24.79,0,24.79,single_observation,Columbia Lower Brake Lever for 180 Grip Flat Box Handle (COLM-BH4)
columbia::c12mpx6,Columbia Tools,c12mpx6,2,2,2,1,verified,,MARKET_PRICE_VERIFIED_2_OF_3,25.82,0.00,25.82,0,25.82,single_observation,"Columbia 12"" Stainless Mud Pan",25.82,0,25.82,single_observation,"Columbia 12"" Mud Pan w/ Grip",,0,,,
columbia::c14mpx6,Columbia Tools,c14mpx6,2,2,2,1,verified,,MARKET_PRICE_VERIFIED_2_OF_3,26.65,0.00,26.65,0,26.65,single_observation,"Columbia 14"" Stainless Mud Pan",26.65,0,26.65,single_observation,"Columbia 14"" Mud Pan with Magnetic Grip",,0,,,
columbia::c16mpx6,Columbia Tools,c16mpx6,2,2,2,1,verified,,MARKET_PRICE_VERIFIED_2_OF_3,27.48,0.00,27.48,0,27.48,single_observation,"Columbia 16"" Stainless Mud Pan",27.48,0,27.48,single_observation,"Columbia 16"" Mud Pan with Magnetic Grip",,0,,,
columbia::cfb8a,Columbia Tools,cfb8a,2,2,2,1,verified,,MARKET_PRICE_VERIFIED_2_OF_3,52.72,0.00,52.72,0,52.72,single_observation,Columbia ONE Angle Box Door Adaptor,52.72,0,52.72,single_observation,Columbia ONE Angle Box Door Adaptor #14499 - CFB8A,,0,,,
columbia::cjk6,Columbia Tools,cjk6,2,2,2,1,verified,,MARKET_PRICE_VERIFIED_2_OF_3,16.25,0.00,16.25,0,16.25,single_observation,"Columbia 6"" Clipped Joint Knife",16.25,0,16.25,single_observation,"Columbia 6"" CLIPPED JOINT KNIFE",,0,,,
columbia::npk1.5,Columbia Tools,npk1.5,2,2,2,1,verified,,MARKET_PRICE_VERIFIED_2_OF_3,10.83,0.00,10.83,0,10.83,single_observation,"Columbia 1.5"" Nylon Putty Knife",10.83,0,10.83,single_observation,"Columbia 1.5"" PUTTY KNIFE",,0,,,
columbia::npk2,Columbia Tools,npk2,2,2,2,1,verified,,MARKET_PRICE_VERIFIED_2_OF_3,11.25,0.00,11.25,0,11.25,single_observation,"Columbia 2"" Nylon Putty Knife",11.25,0,11.25,single_observation,"Columbia 2"" PUTTY KNIFE",,0,,,
