DTB Row,DTB Product Type,DTB Parent SKU,DTB SKU,DTB Brand,DTB Product,DTB Effective Price,DTB Price Basis,DTB Price Warnings,Verified Competitor Count,Distinct Verified Prices,Market Price Status,Market Price,Market Price Evidence Count,Observed Price Spread,DTB vs Market Price,DTB vs Market Price %,Review Candidate Count,Recommended Review Status,Approved Alias Evidence Count,All-Wall Verified,All-Wall Identity,All-Wall SKU,All-Wall Product,All-Wall Price,All-Wall Duplicate Count,All-Wall Observed Duplicate Prices,All-Wall Evidence Quality,Al's Taping Tools Verified,Al's Taping Tools Identity,Al's Taping Tools SKU,Al's Taping Tools Product,Al's Taping Tools Price,Al's Taping Tools Duplicate Count,Al's Taping Tools Observed Duplicate Prices,Al's Taping Tools Evidence Quality,Wall Tools Verified,Wall Tools Identity,Wall Tools SKU,Wall Tools Product,Wall Tools Price,Wall Tools Duplicate Count,Wall Tools Observed Duplicate Prices,Wall Tools Evidence Quality
678,variation,TT-CORNER-FINISHER,40XTT,TapeTech,"TapeTech Corner Finisher - 2""",389.00,regular_price,,1,1,MARKET_PRICE_SINGLE_SOURCE,,0,0.00,,,1,Single-Source Evidence + Review Candidates,0,no,tapetech::40xtt,40XTT,"TapeTech 2"" Angle Head 40XTT",,0,,review_only,yes,tapetech::40xtt,40XTT,"TapeTech 2"" Angle Head Drywall Corner Finisher - 40XTT",389.00,0,389.00,verified_exact_identity,no,,,,,0,,
679,variation,TT-CORNER-FINISHER,42TT,TapeTech,"TapeTech Corner Finisher - 2.5""",399.00,regular_price,,0,0,NO_MARKET_EVIDENCE,,0,,,,2,Identity Review Required,0,no,tapetech::42tt,42TT,"TapeTech 2.5"" Angle Head 42TT",,0,,review_only,no,tapetech::42tt,42TT,"TapeTech 2.5"" EasyRoll Angle Head Drywall Finishing Tool - 42TT",,0,,review_only,no,,,,,0,,
680,variation,TT-CORNER-FINISHER,48TT,TapeTech,"TapeTech Corner Finisher - 3"" EasyRoll® Adjustable",429.00,regular_price,,0,0,NO_MARKET_EVIDENCE,,0,,,,2,Identity Review Required,0,no,tapetech::48tt,48TT,"TapeTech 3"" EasyRoll Angle Head 48TT",,0,,review_only,no,tapetech::48tt,48TT,"TapeTech 3"" EasyRoll Angle Head Drywall Finishing Tool - 48TT",,0,,review_only,no,,,,,0,,
683,variation,TT-CORNER-FINISHER,48XTT,TapeTech,"TapeTech Corner Finisher - 3.5"" EasyRoll® Adjustable",448.22,regular_price,,1,1,MARKET_PRICE_SINGLE_SOURCE,,0,0.00,,,1,Single-Source Evidence + Review Candidates,0,no,tapetech::48xtt,48XTT,"TapeTech 3.5"" EasyRoll Angle Head 48XTT",,0,,review_only,yes,tapetech::48xtt,48XTT,"TapeTech 3.5"" EasyRoll Angle Head Corner Finisher - 48XTT",439.00,0,439.00,verified_exact_identity,no,,,,,0,,
684,variation,TT-CORNER-ROLLER,15TTE,TapeTech,TapeTech Corner Roller - Inside Corner,189.00,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,189.00,2,0.00,0.00,0.00,0,Verified Market Price - 2/3,0,yes,tapetech::15tte,15TTE,TapeTech Corner Roller 15TTE,189.00,0,189.00,verified_exact_identity,yes,tapetech::15tte,15TTE,TapeTech Inside Corner Roller,189.00,0,189.00,verified_exact_identity,no,,,,,0,,
685,variation,TT-CORNER-ROLLER,17TT,TapeTech,TapeTech Corner Roller - Outside Corner,170.00,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,170.00,2,0.00,0.00,0.00,0,Verified Market Price - 2/3,0,yes,tapetech::17tt,17TT,TapeTech Outside Corner Roller 17TT,170.00,0,170.00,verified_exact_identity,yes,tapetech::17tt,17TT,TapeTech Outside Corner Bead Roller - 17TT,170.00,0,170.00,verified_exact_identity,no,,,,,0,,
686,variation,TT-CORNER-ROLLER,17TTE,TapeTech,TapeTech Corner Roller - Flex Tape Outside Corner,192.30,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,179.00,2,0.00,13.30,7.43,0,Verified Market Price - 2/3,0,yes,tapetech::17tte,17TTE,TapeTech Outside Corner Roller 17TTE,179.00,0,179.00,verified_exact_identity,yes,tapetech::17tte,17TTE,TapeTech Outside Corner Roller (for Flex Tape) - 17TTE,179.00,0,179.00,verified_exact_identity,no,,,,,0,,
687,variation,TT-COVE-APPLICATOR-HEAD,CH55TT,TapeTech,TapeTech Cove Applicator Head - 55 mm,99.00,regular_price,,2,2,MARKET_PRICE_CONFLICT,,0,39.19,,,0,Price Conflict - Review Required,0,yes,tapetech::ch55tt,CH55TT,TapeTech 55 mm Cove Applicator Head CH55TT,99.00,0,99.00,verified_exact_identity,yes,tapetech::ch55tt,CH55TT,TapeTech 55 mm Cove Applicator Head CH55TT,138.19,0,138.19,verified_exact_identity,no,,,,,0,,
688,variation,TT-COVE-APPLICATOR-HEAD,CH75TT,TapeTech,TapeTech Cove Applicator Head - 75 mm,99.00,regular_price,,2,2,MARKET_PRICE_CONFLICT,,0,41.86,,,0,Price Conflict - Review Required,0,yes,tapetech::ch75tt,CH75TT,TapeTech 75 mm Cove Applicator Head CH75TT,99.00,0,99.00,verified_exact_identity,yes,tapetech::ch75tt,CH75TT,TapeTech 75 mm Cove Applicator Head CH75TT,140.86,0,140.86,verified_exact_identity,no,,,,,0,,
689,variation,TT-COVE-APPLICATOR-HEAD,CH83TT,TapeTech,TapeTech Cove Applicator Head - 83 mm,99.00,regular_price,,2,2,MARKET_PRICE_CONFLICT,,0,45.85,,,0,Price Conflict - Review Required,0,yes,tapetech::ch83tt,CH83TT,TapeTech 83 mm Cove Applicator Head CH83TT,99.00,0,99.00,verified_exact_identity,yes,tapetech::ch83tt,CH83TT,TapeTech 83 mm Cove Applicator Head CH83TT,144.85,0,144.85,verified_exact_identity,no,,,,,0,,
690,variation,TT-COVE-APPLICATOR-HEAD,CH90TT,TapeTech,TapeTech Cove Applicator Head - 90 mm,99.00,regular_price,,2,2,MARKET_PRICE_CONFLICT,,0,60.46,,,0,Price Conflict - Review Required,0,yes,tapetech::ch90tt,CH90TT,TapeTech 90 mm Cove Applicator Head CH90TT,99.00,0,99.00,verified_exact_identity,yes,tapetech::ch90tt,CH90TT,TapeTech 90 mm Cove Applicator Head CH90TT,159.46,0,159.46,verified_exact_identity,no,,,,,0,,
693,variation,TT-DIRECT-CORNER-FLUSHER,CF25TT,TapeTech,"TapeTech Direct Corner Flusher - 2.5""",115.26,regular_price,,3,1,MARKET_PRICE_VERIFIED_3_OF_3,114.00,3,0.00,1.26,1.11,0,Verified Market Price - 3/3,0,yes,tapetech::cf25tt,CF25TT,"TapeTech 2.5"" Direct Flusher CF25TT",114.00,0,114.00,verified_exact_identity,yes,tapetech::cf25tt,CF25TT,"TapeTech 2.5"" Direct Flusher - CF25TT",114.00,0,114.00,verified_exact_identity,yes,tapetech::cf25tt,CF25TT,"Tape Tech 2.5"" Corner Flusher (TAPE-CF25TT)",114.00,0,114.00,verified_exact_identity
694,variation,TT-DIRECT-CORNER-FLUSHER,CF30TT,TapeTech,"TapeTech Direct Corner Flusher - 3""",119.00,regular_price,,3,1,MARKET_PRICE_VERIFIED_3_OF_3,119.00,3,0.00,0.00,0.00,0,Verified Market Price - 3/3,0,yes,tapetech::cf30tt,CF30TT,"TapeTech 3"" Direct Flusher CF30TT",119.00,0,119.00,verified_exact_identity,yes,tapetech::cf30tt,CF30TT,"TapeTech 3"" Direct Flusher",119.00,0,119.00,verified_exact_identity,yes,tapetech::cf30tt,CF30TT,"Tape Tech 3"" Corner Flusher (TAPE-CF30TT)",119.00,0,119.00,verified_exact_identity
695,variation,TT-DIRECT-CORNER-FLUSHER,CF35TT,TapeTech,"TapeTech Direct Corner Flusher - 3.5""",125.00,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,125.00,2,0.00,0.00,0.00,0,Verified Market Price - 2/3,0,yes,tapetech::cf35tt,CF35TT,"TapeTech 3.5"" Direct Flusher CF35TT",125.00,0,125.00,verified_exact_identity,yes,tapetech::cf35tt,CF35TT,"TapeTech 3.5"" Direct Flusher",125.00,0,125.00,verified_exact_identity,no,,,,,0,,
696,variation,TT-DIRECT-CORNER-FLUSHER,CF40TT,TapeTech,"TapeTech Direct Corner Flusher - 4""",129.00,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,129.00,2,0.00,0.00,0.00,0,Verified Market Price - 2/3,0,yes,tapetech::cf40tt,CF40TT,"TapeTech 4"" Direct Flusher CF40TT",129.00,0,129.00,verified_exact_identity,yes,tapetech::cf40tt,CF40TT,"TapeTech 4"" Direct Flusher - CF40TT",129.00,0,129.00,verified_exact_identity,no,,,,,0,,
697,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,03TT,TapeTech,"TapeTech EasyClean® Automatic Taper - Mini-Taper 40.5""",1775.00,regular_price,,0,0,NO_MARKET_EVIDENCE,,0,,,,2,Identity Review Required,0,no,tapetech::03tt,03TT,TapeTech EasyClean Automatic Mini Taper 03TT,,0,,review_only,no,tapetech::03tt,03TT,TapeTech EasyClean Automatic Mini-Taper - 03TT,,0,,review_only,no,,,,,0,,
698,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,07TT,TapeTech,TapeTech EasyClean® Automatic Taper - Standard,1672.12,regular_price,,3,1,MARKET_PRICE_VERIFIED_3_OF_3,1599.00,3,0.00,73.12,4.57,0,Verified Market Price - 3/3,0,yes,tapetech::07tt,07TT,TapeTech EasyClean Automatic Taper 07TT,1599.00,0,1599.00,verified_exact_identity,yes,tapetech::07tt,07TT,TapeTech Easy Clean  Automatic Taper,1599.00,0,1599.00,verified_exact_identity,yes,tapetech::07tt,07TT,TapeTech EasyClean Bazooka,1599.00,0,1599.00,verified_exact_identity
699,variation,TT-EASYCLEAN-AUTOMATIC-TAPER,07TT-C,TapeTech,TapeTech EasyClean® Automatic Taper - Carbon Fiber,1816.18,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,1780.00,2,0.00,36.18,2.03,0,Verified Market Price - 2/3,0,yes,tapetech::07tt-c,07TT-C,TapeTech Carbon Fiber Automatic Taper 07TT-C,1780.00,0,1780.00,verified_exact_identity,yes,tapetech::07tt-c,07TT-C,TapeTech Carbon Fiber Automatic Taper,1780.00,0,1780.00,verified_exact_identity,no,,,,,0,,
703,variation,TT-EASYCLEAN-FINISHING-BOX,EZ07TT,TapeTech,"TapeTech EasyClean® Finishing Box - 7""",379.00,regular_price,,0,0,NO_MARKET_EVIDENCE,,0,,,,2,Identity Review Required,0,no,tapetech::ez07tt,EZ07TT,"TapeTech 7"" EasyClean Flat Box EZ07TT",,0,,review_only,no,tapetech::ez07tt,EZ07TT,"TapeTech 7"" EasyClean Drywall Flat Box",,0,,review_only,no,,,,,0,,
704,variation,TT-EASYCLEAN-FINISHING-BOX,EZ10TT,TapeTech,"TapeTech EasyClean® Finishing Box - 10""",391.69,regular_price,,0,0,NO_MARKET_EVIDENCE,,0,,,,2,Identity Review Required,0,no,tapetech::ez10tt,EZ10TT,"TapeTech 10"" EasyClean Flat Box EZ10TT",,0,,review_only,no,tapetech::ez10tt,EZ10TT,"TapeTech 10"" EasyClean Drywall Flat Box",,0,,review_only,no,,,,,0,,
705,variation,TT-EASYCLEAN-FINISHING-BOX,EZ12TT,TapeTech,"TapeTech EasyClean® Finishing Box - 12""",405.72,regular_price,,0,0,NO_MARKET_EVIDENCE,,0,,,,2,Identity Review Required,0,no,tapetech::ez12tt,EZ12TT,"TapeTech 12"" EasyClean Flat Box EZ12TT",,0,,review_only,no,tapetech::ez12tt,EZ12TT,"TapeTech 12"" EasyClean Drywall Flat Box",,0,,review_only,no,,,,,0,,
706,variation,TT-EASYCLEAN-FINISHING-BOX,EZ15TT,TapeTech,"TapeTech EasyClean® Finishing Box - 15""",429.00,regular_price,,0,0,NO_MARKET_EVIDENCE,,0,,,,2,Identity Review Required,0,no,tapetech::ez15tt,EZ15TT,"TapeTech 15"" EasyClean Flat Box EZ15TT",,0,,review_only,no,tapetech::ez15tt,EZ15TT,"TapeTech 15"" EasyClean Drywall Flat Box - EZ15TT",,0,,review_only,no,,,,,0,,
707,variation,TT-EASYCLEAN-PUMP,76TT,TapeTech,TapeTech EasyClean® Pump - Standard,401.31,regular_price,,3,1,MARKET_PRICE_VERIFIED_3_OF_3,399.00,3,0.00,2.31,0.58,0,Verified Market Price - 3/3,0,yes,tapetech::76tt,76TT,TapeTech EasyClean® Loading Pump 76TT,399.00,0,399.00,verified_exact_identity,yes,tapetech::76tt,76TT,TapeTech EasyClean Loading Pump - 76TT,399.00,0,399.00,verified_exact_identity,yes,tapetech::76tt,76TT,TapeTech EasyClean Pump,399.00,0,399.00,verified_exact_identity
708,variation,TT-EASYCLEAN-PUMP,76TT-CA,TapeTech,TapeTech EasyClean® Pump - Canada,409.00,regular_price,,1,1,MARKET_PRICE_SINGLE_SOURCE,,0,0.00,,,0,Single-Source Evidence,0,yes,tapetech::76tt-ca,76TT-CA,TapeTech EasyClean® Loading Pump (Canadian Version),409.00,0,409.00,verified_exact_identity,no,,,,,0,,,no,,,,,0,,
709,variation,TT-EASYCLEAN-PUMP,76XLTT,TapeTech,TapeTech EasyClean® Pump - Extra Long,659.00,regular_price,,1,1,MARKET_PRICE_SINGLE_SOURCE,,0,0.00,,,1,Single-Source Evidence + Review Candidates,0,no,tapetech::76xltt,76XLTT,TapeTech XL EasyClean Loading Pump 76XLTT,,0,,review_only,yes,tapetech::76xltt,76XLTT,TapeTech Extra Long EasyClean Tall Loading Pump - 76XLTT,665.00,0,665.00,verified_exact_identity,no,,,,,0,,
710,variation,TT-EASYFINISH-BOX-HANDLE,8134TT,TapeTech,"TapeTech EasyFinish™ Box Handle - 34""",259.76,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,259.00,2,0.00,0.76,0.29,0,Verified Market Price - 2/3,0,yes,tapetech::8134tt,8134TT,"TapeTech 34"" Easy Finish Bent Flat Box Handle 8134TT",259.00,0,259.00,verified_exact_identity,yes,tapetech::8134tt,8134TT,"TapeTech 34"" EasyFinish Flat Box Handle - 8134TT",259.00,0,259.00,verified_exact_identity,no,,,,,0,,
712,variation,TT-EASYFINISH-BOX-HANDLE,8142TT,TapeTech,"TapeTech EasyFinish™ Box Handle - 42""",269.00,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,269.00,2,0.00,0.00,0.00,0,Verified Market Price - 2/3,0,yes,tapetech::8142tt,8142TT,"TapeTech 42"" Easy Finish Bent Flat Box Handle 8142TT",269.00,0,269.00,verified_exact_identity,yes,tapetech::8142tt,8142TT,"TapeTech 42"" EasyFinish Flat Box Handle - 8142TT",269.00,0,269.00,verified_exact_identity,no,,,,,0,,
713,variation,TT-EASYFINISH-BOX-HANDLE,8154TT,TapeTech,"TapeTech EasyFinish™ Box Handle - 54""",279.00,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,279.00,2,0.00,0.00,0.00,0,Verified Market Price - 2/3,0,yes,tapetech::8154tt,8154TT,"TapeTech 54"" Easy Finish Bent Flat Box Handle 8154TT",279.00,0,279.00,verified_exact_identity,yes,tapetech::8154tt,8154TT,"TapeTech 54"" EasyFinish Flat Box Handle - 8154TT",279.00,0,279.00,verified_exact_identity,no,,,,,0,,
714,variation,TT-EASYFINISH-BOX-HANDLE,8172TT,TapeTech,"TapeTech EasyFinish™ Box Handle - 72""",291.28,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,289.00,2,0.00,2.28,0.79,0,Verified Market Price - 2/3,0,yes,tapetech::8172tt,8172TT,"TapeTech 72"" Easy Finish Bent Flat Box Handle 8172TT",289.00,0,289.00,verified_exact_identity,yes,tapetech::8172tt,8172TT,"TapeTech 72"" EasyFinish Flat Box Handle - 8172TT",289.00,0,289.00,verified_exact_identity,no,,,,,0,,
715,variation,TT-FLAT-BOX-HANDLE,8034TT,TapeTech,"TapeTech Flat Box Handle - 34""",229.00,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,229.00,2,0.00,0.00,0.00,1,Verified Market Price - 2/3 + Review Candidates,0,yes,tapetech::8034tt,8034TT,"TapeTech 34"" Flat Box Handle 8034TT",229.00,0,229.00,verified_exact_identity,yes,tapetech::8034tt,8034TT,"TapeTech 34"" Drywall Flat Finishing Box Handle - 8034TT",229.00,0,229.00,verified_exact_identity,no,,80BH,TapeTech Flat Box Handle,,0,,review_only
716,variation,TT-FLAT-BOX-HANDLE,8042TT,TapeTech,"TapeTech Flat Box Handle - 42""",234.00,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,234.00,2,0.00,0.00,0.00,1,Verified Market Price - 2/3 + Review Candidates,0,yes,tapetech::8042tt,8042TT,"TapeTech 42"" Flat Box Handle 8042TT",234.00,0,234.00,verified_exact_identity,yes,tapetech::8042tt,8042TT,"TapeTech 42"" Drywall Flat Finisher Box Handle - 8042TT",234.00,0,234.00,verified_exact_identity,no,,80BH,TapeTech Flat Box Handle,,0,,review_only
717,variation,TT-FLAT-BOX-HANDLE,8054TT,TapeTech,"TapeTech Flat Box Handle - 54""",239.00,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,239.00,2,0.00,0.00,0.00,1,Verified Market Price - 2/3 + Review Candidates,0,yes,tapetech::8054tt,8054TT,"TapeTech 54"" Flat Box Handle 8054TT",239.00,0,239.00,verified_exact_identity,yes,tapetech::8054tt,8054TT,"TapeTech 54"" Drywall Flat Finisher Box Handle",239.00,0,239.00,verified_exact_identity,no,,80BH,TapeTech Flat Box Handle,,0,,review_only
718,variation,TT-FLAT-BOX-HANDLE,8072TT,TapeTech,"TapeTech Flat Box Handle - 72""",249.00,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,249.00,2,0.00,0.00,0.00,1,Verified Market Price - 2/3 + Review Candidates,0,yes,tapetech::8072tt,8072TT,"TapeTech 72"" Flat Box Handle 8072TT",249.00,0,249.00,verified_exact_identity,yes,tapetech::8072tt,8072TT,"TapeTech 72"" Drywall Flat Finisher Box Handle - 8072TT",249.00,0,249.00,verified_exact_identity,no,,80BH,TapeTech Flat Box Handle,,0,,review_only
719,simple,,88TTE,TapeTech,TapeTech XTender Finishing Box Handle,378.00,regular_price,,3,1,MARKET_PRICE_VERIFIED_3_OF_3,378.00,3,0.00,0.00,0.00,0,Verified Market Price - 3/3,0,yes,tapetech::88tte,88TTE,TapeTech Xtender Flat Box Handle 88TTE,378.00,0,378.00,verified_exact_identity,yes,tapetech::88tte,88TTE,TapeTech Flat Box Xtender Handle - 88TTE,378.00,0,378.00,verified_exact_identity,yes,tapetech::88tte,88TTE,TapeTech Flat Box Xtender Handle,378.00,0,378.00,verified_exact_identity
723,variation,TT-GOOSENECK,85T,TapeTech,TapeTech Gooseneck - Standard,105.00,regular_price,,3,1,MARKET_PRICE_VERIFIED_3_OF_3,105.00,3,0.00,0.00,0.00,0,Verified Market Price - 3/3,0,yes,tapetech::85t,85T,TapeTech Gooseneck 85T,105.00,0,105.00,verified_exact_identity,yes,tapetech::85t,85T,TapeTech Gooseneck Adapter,105.00,0,105.00,verified_exact_identity,yes,tapetech::85t,85T,TapeTech Gooseneck,105.00,0,105.00,verified_exact_identity
724,variation,TT-GOOSENECK,85XLTT,TapeTech,TapeTech Gooseneck - Extra Long,199.00,regular_price,,1,1,MARKET_PRICE_SINGLE_SOURCE,,0,0.00,,,1,Single-Source Evidence + Review Candidates,0,no,tapetech::85xltt,85XLTT,TapeTech XL Gooseneck for 76XLTT Pump,,0,,review_only,yes,tapetech::85xltt,85XLTT,TapeTech Extra Long Gooseneck Adapter,199.00,0,199.00,verified_exact_identity,no,,,,,0,,
725,variation,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,EHC07,TapeTech,"TapeTech MaxxBox® High Capacity Finishing Box - 7""",419.00,regular_price,,1,1,MARKET_PRICE_SINGLE_SOURCE,,0,0.00,,,2,Single-Source Evidence + Review Candidates,0,no,tapetech::ehc07,EHC07,"TapeTech 7"" MAXXBOX Flat Box EHC07",,0,,review_only,yes,tapetech::ehc07,EHC07,"TapeTech 7"" MAXXBOX w/ Easy Roll Wheels",419.00,0,419.00,verified_exact_identity,no,tapetech::ehc07,EHC07,TapeTech 7 inch Extra High Capacity Flat Box,,0,,review_only
726,variation,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,EHC10,TapeTech,"TapeTech MaxxBox® High Capacity Finishing Box - 10""",419.00,regular_price,,1,1,MARKET_PRICE_SINGLE_SOURCE,,0,0.00,,,2,Single-Source Evidence + Review Candidates,0,no,tapetech::ehc10,EHC10,"TapeTech 10"" MAXXBOX Flat Box EHC10",,0,,review_only,yes,tapetech::ehc10,EHC10,"TapeTech 10"" MAXXBOX w/ Easy Roll Wheels - EHC10",419.00,0,419.00,verified_exact_identity,no,tapetech::ehc10,EHC10,TapeTech 10 inch Extra High Capacity Flat Box (TAPE-EHC10),,0,,review_only
727,variation,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,EHC12,TapeTech,"TapeTech MaxxBox® High Capacity Finishing Box - 12""",444.00,regular_price,,1,1,MARKET_PRICE_SINGLE_SOURCE,,0,0.00,,,1,Single-Source Evidence + Review Candidates,0,no,tapetech::ehc12,EHC12,"TapeTech 12"" MAXXBOX Flat Box EHC12",,0,,review_only,yes,tapetech::ehc12,EHC12,"TapeTech 12"" MAXXBOX w/ Easy Roll Wheels - EHC12",444.00,0,444.00,verified_exact_identity,no,,,,,0,,
728,variation,TT-NAIL-SPOTTER,NS02TT,TapeTech,"TapeTech Nail Spotter - 2""",303.66,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,278.00,2,0.00,25.66,9.23,1,Verified Market Price - 2/3 + Review Candidates,0,yes,tapetech::ns02tt,NS02TT,"TapeTech 2"" EasyClean Nail Spotter NS02TT",278.00,0,278.00,verified_exact_identity,no,tapetech::ns02tt,NS02TT,"TapeTech 2"" EasyClean Nail/Screw Spotter Head",,0,,review_only,yes,tapetech::ns02tt,NS02TT,TapeTech 2 inch Easyclean Nail Spotter,278.00,0,278.00,verified_exact_identity
729,variation,TT-NAIL-SPOTTER,NS03TT,TapeTech,"TapeTech Nail Spotter - 3""",313.10,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,289.00,2,0.00,24.10,8.34,1,Verified Market Price - 2/3 + Review Candidates,0,yes,tapetech::ns03tt,NS03TT,"TapeTech 3"" EasyClean Nail Spotter NS03TT",289.00,0,289.00,verified_exact_identity,no,tapetech::ns03tt,NS03TT,"TapeTech 3"" EasyClean Nail/Screw Spotter",,0,,review_only,yes,tapetech::ns03tt,NS03TT,TapeTech 3 inch Easyclean Nail Spotter,289.00,0,289.00,verified_exact_identity
733,variation,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,PAHC07,TapeTech,"TapeTech Power Assist® MaxxBox® Finishing Box - 7""",491.26,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,459.00,2,0.00,32.26,7.03,0,Verified Market Price - 2/3,0,yes,tapetech::pahc07,PAHC07,"TapeTech 7"" Power Assist MAXXBOX PAHC07",459.00,0,459.00,verified_exact_identity,yes,tapetech::pahc07,PAHC07,"TapeTech 7"" PowerAssist MaxxBox w/ EasyRoll Wheels",459.00,0,459.00,verified_exact_identity,no,,,,,0,,
734,variation,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,PAHC10,TapeTech,"TapeTech Power Assist® MaxxBox® Finishing Box - 10""",494.93,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,469.00,2,0.00,25.93,5.53,0,Verified Market Price - 2/3,0,yes,tapetech::pahc10,PAHC10,"TapeTech 10"" Power Assist MAXXBOX PAHC10",469.00,0,469.00,verified_exact_identity,yes,tapetech::pahc10,PAHC10,"TapeTech 10"" PowerAssist MaxxBox w/ EasyRoll Wheels - PAHC10",469.00,0,469.00,verified_exact_identity,no,,,,,0,,
735,variation,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,PAHC12,TapeTech,"TapeTech Power Assist® MaxxBox® Finishing Box - 12""",520.16,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,479.00,2,0.00,41.16,8.59,0,Verified Market Price - 2/3,0,yes,tapetech::pahc12,PAHC12,"TapeTech 12"" Power Assist MAXXBOX PAHC12",479.00,0,479.00,verified_exact_identity,yes,tapetech::pahc12,PAHC12,"TapeTech 12"" PowerAssist MaxxBox w/ EasyRoll Wheels - PAHC12",479.00,0,479.00,verified_exact_identity,no,,,,,0,,
736,variation,TT-QUICKBOX-QSX-FINISHING-BOX,QB06-QSX,TapeTech,"TapeTech QuickBox® QSX Finishing Box - 6.5""",149.00,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,149.00,2,0.00,0.00,0.00,0,Verified Market Price - 2/3,0,yes,tapetech::qb06-qsx,QB06-QSX,"TapeTech 6.5"" QuickBox QSX Finishing Box",149.00,0,149.00,verified_exact_identity,yes,tapetech::qb06-qsx,QB06-QSX,"TapeTech QuickBox QSX 6.5"" Finishing Box",149.00,0,149.00,verified_exact_identity,no,,,,,0,,
737,variation,TT-QUICKBOX-QSX-FINISHING-BOX,QB08-QSX,TapeTech,"TapeTech QuickBox® QSX Finishing Box - 8.5""",180.19,regular_price,,0,0,NO_MARKET_EVIDENCE,,0,,,,2,Identity Review Required,0,no,tapetech::qb08-qsx,QB08-QSX,"TapeTech 8"" QuickBox QSX Finishing Box",,0,,review_only,no,tapetech::qb08-qsx,QB08-QSX,"TapeTech QuickBox QSX 8"" Finishing Box",,0,,review_only,no,,,,,0,,
738,variation,TT-SUPPORT-HANDLE,FHTT,TapeTech,TapeTech Support Handle - Fiberglass,59.00,regular_price,,3,1,MARKET_PRICE_VERIFIED_3_OF_3,59.00,3,0.00,0.00,0.00,0,Verified Market Price - 3/3,0,yes,tapetech::fhtt,FHTT,TapeTech Interchangeable Fiberglass Support Handle FHTT,59.00,0,59.00,verified_exact_identity,yes,tapetech::fhtt,FHTT,TapeTech Interchangeable Fiberglass Handle - FHTT,59.00,0,59.00,verified_exact_identity,yes,tapetech::fhtt,FHTT,TapeTech Fiberglass Handle,59.00,0,59.00,verified_exact_identity
739,variation,TT-SUPPORT-HANDLE,FHTT-CC,TapeTech,TapeTech Support Handle - Closet Crusher Fiberglass,50.00,regular_price,,2,1,MARKET_PRICE_VERIFIED_2_OF_3,50.00,2,0.00,0.00,0.00,0,Verified Market Price - 2/3,0,yes,tapetech::fhtt-cc,FHTT-CC,"TapeTech Closet Crusher 18"" Support Handle FHTT-CC",50.00,0,50.00,verified_exact_identity,yes,tapetech::fhtt-cc,FHTT-CC,"TapeTech Closet Crusher 18"" Support Handle",50.00,0,50.00,verified_exact_identity,no,,,,,0,,
740,variation,TT-SUPPORT-HANDLE,XHTT,TapeTech,TapeTech Support Handle - Extension,179.00,regular_price,,3,1,MARKET_PRICE_VERIFIED_3_OF_3,179.00,3,0.00,0.00,0.00,0,Verified Market Price - 3/3,0,yes,tapetech::xhtt,XHTT,TapeTech Interchangeable Extendable Support Handle XHTT,179.00,0,179.00,verified_exact_identity,yes,tapetech::xhtt,XHTT,TapeTech Extendable Interchangeable Handle - XHTT,179.00,0,179.00,verified_exact_identity,yes,tapetech::xhtt,XHTT,TapeTech Extension Handle,179.00,0,179.00,verified_exact_identity
